gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,deg_flag,direction,tau_subtissue,tau_broad,predominant_subtissue,predominant_broad_organ,tissue_class
AT1G04560,10.3692346267103,-5.71888364361053,1.10939353586728,-5.15496391381058,2.53679777036541e-07,3.87718241046044e-05,yes,down,0.920264545515184,0.997784408400496,seed_stage_9,Seed_Silique,tissue_specific
AT1G04660,4.70619065122712,1.95354343016616,0.619275572687818,3.15456238922403,0.00160739006497191,0.0422244865616561,yes,up,0.884829219408395,0.986602212783188,seed_stage_6,Seed_Silique,tissue_specific
AT1G05490,107.652910656716,-3.12571127496156,0.481792890101979,-6.48766583977599,8.71763608392637e-11,3.10889394708144e-08,yes,down,0.883105206719724,0.820499879907822,silique_stage_4,Seed_Silique,tissue_specific
AT1G07500,52.0966085173964,-9.53577835835461,1.56215957672376,-6.10422808299362,1.03298687206797e-09,3.03917650098297e-07,yes,down,0.945491163097203,0.975731178641924,seed_stage_10,Seed_Silique,tissue_specific
AT1G08270,97.7613555931103,-3.08168885215712,0.425731052359593,-7.23858134161699,4.53402250832074e-13,2.1343457555669e-10,yes,down,0.80468474382012,0.468109235520654,mature_pollen,Seed_Silique,tissue_specific
AT1G09380,35.2590440426354,-1.12124915006778,0.305971107748164,-3.66455891315937,0.000247765206345142,0.0109411813541193,yes,down,0.85978091045362,0.969192226506626,seed_stage_9,Seed_Silique,tissue_specific
AT1G15190,14.1023135546245,-1.60363651051345,0.438166112104067,-3.65988255644146,0.000252330871487452,0.0111219320640452,yes,down,0.937088043124997,0.586505833417129,flower_stage_9,Seed_Silique,tissue_specific
AT1G23000,209.931870964122,-1.53799617767405,0.235655547800953,-6.52645860462883,6.73429171295768e-11,2.55653264593363e-08,yes,down,0.803329568593772,0.679204195343574,shoot_apex_transition,Seed_Silique,tissue_specific
AT1G23550,69.1797005327214,-1.27022419735845,0.311183420510862,-4.08191476034667,4.46661798049752e-05,0.00295311200581377,yes,down,0.830096743337033,0.79497142384719,seed_stage_9,Seed_Silique,tissue_specific
AT1G28470,46.2066808820521,-1.29807698336879,0.222940533582289,-5.82252568660716,5.79648874067714e-09,1.39216281111549e-06,yes,down,0.788218125524886,0.740327829162793,seed_stage_8,Seed_Silique,tissue_specific
AT1G30660,13.9091880452958,-1.9504614770274,0.57692781028428,-3.38077215599351,0.000722824529553951,0.0242697873781902,yes,down,0.668594736674669,0.170908681412546,mature_pollen,Seed_Silique,tissue_specific
AT1G31280,696.524437989004,-2.58493779287609,0.30622961126684,-8.44117517630797,3.14162901208893e-17,2.95778088230149e-14,yes,down,0.600485319962623,0.679812634543858,seed_stage_9,Seed_Silique,tissue_specific
AT1G48130,16.7525965114196,-2.75242873205858,0.832246019188017,-3.3072296756,0.00094223603725704,0.0290977733360766,yes,down,0.917565314378177,0.999545281876046,seed_stage_9,Seed_Silique,tissue_specific
AT1G49250,2.0638749099828,-4.5059103731839,1.23750488051977,-3.6411253354341,0.000271448940011046,0.0118316550019259,yes,down,0.886034415628939,0.489208361583472,mature_pollen,Seed_Silique,tissue_specific
AT1G54870,10.9007382774508,-3.47698820106442,0.878221931847786,-3.95912248940175,7.52256502286054e-05,0.00447117709452193,yes,down,0.941410721818648,0.994442033861787,seed_stage_9,Seed_Silique,tissue_specific
AT1G68250,5.729666401293,-4.39305619119756,1.14876574410231,-3.82415319550676,0.000131222308624259,0.00681805624302248,yes,down,0.837756704024614,0.72590780355664,seed_stage_10,Seed_Silique,tissue_specific
AT1G72790,263.324594870976,-1.59080047845783,0.290366191198747,-5.47860090698016,4.28702080871888e-08,8.0722887019853e-06,yes,down,0.673221778252203,0.259190336881091,silique_stage_5,Seed_Silique,tissue_specific
AT1G75830,5.99268137277134,-5.26166521423347,0.983102809504229,-5.35210067895838,8.69390020459493e-08,1.49363743879964e-05,yes,down,0.950703179620021,0.998902939925963,seed_stage_10,Seed_Silique,tissue_specific
AT1G77120,315.552474020617,1.47804085354555,0.452702501724852,3.26492751401646,0.00109492092600538,0.0324573725886506,yes,up,0.90738366624188,0.94857352266714,seed_stage_10,Seed_Silique,tissue_specific
AT1G78390,4.5637918373677,-2.39339017023551,0.571136223949816,-4.1905767308603,2.78246296938082e-05,0.00199667167409501,yes,down,0.873447546349549,0.992427708321496,silique_stage_5,Seed_Silique,tissue_specific
AT2G18540,10.3797057678187,-2.97558521063588,0.822468465960781,-3.61787148539476,0.000297035815244754,0.0126884428011176,yes,down,0.898170237539557,0.9502816324597,seed_stage_8,Seed_Silique,tissue_specific
AT2G18600,77.5322400168553,-3.17214528192782,0.388520138676039,-8.16468688788577,3.22270034369715e-16,2.61561027550345e-13,yes,down,0.773556362374895,0.541006746591474,mature_pollen,Seed_Silique,tissue_specific
AT2G21490,6.26850188845393,-5.14077103147619,1.08814739463668,-4.72433335485091,2.30871442058046e-06,0.000245883309127613,yes,down,0.924250772097242,0.992318892755573,seed_stage_10,Seed_Silique,tissue_specific
AT2G21740,1.99969467136692,-4.75653813860496,1.48408480243399,-3.20503122921543,0.00135047827217107,0.0376168131267343,yes,down,0.762857111348614,0.502060863705878,carpel,Seed_Silique,tissue_specific
AT2G23830,4.47763041250605,-5.0099992486278,1.23026836964732,-4.07228160313023,4.65548454356427e-05,0.00305226015882652,yes,down,0.803284633470852,0.264038768326309,senescing_leaf,Seed_Silique,tissue_specific
AT2G25940,67.0861582580128,-1.7678105945479,0.348316780293933,-5.07529551994626,3.86894220766415e-07,5.6211909099871e-05,yes,down,0.889495374719169,0.966045453654655,seed_stage_7,Seed_Silique,tissue_specific
AT2G28490,6.78479117047267,-4.73375435917875,0.998840941229747,-4.73924742547164,2.1451343841335e-06,0.000232672940089172,yes,down,0.912198220287328,0.999181503229183,seed_stage_9,Seed_Silique,tissue_specific
AT2G38250,41.6725021738483,-1.67846954925611,0.386509058473258,-4.34263961596708,1.40780963189302e-05,0.00112706174509748,yes,down,0.763766498080438,0.543141811679278,sepal,Seed_Silique,tissue_specific
AT2G38340,34.5666822546003,-2.92617588559255,0.734558702974255,-3.98358344097532,6.78838211724527e-05,0.0041393303081244,yes,down,0.913977757031336,0.951511690273498,seed_stage_10,Seed_Silique,tissue_specific
AT2G40170,5.70886459329083,-2.43306712749787,0.770968780006273,-3.1558568785082,0.00160027363011983,0.0420845144493078,yes,down,0.95262396054765,0.999651218724507,seed_stage_10,Seed_Silique,tissue_specific
AT2G40340,53.7469057651484,-1.31517370265281,0.35678846335865,-3.68614413782424,0.000227677432671274,0.0102341371806235,yes,down,0.602486350369542,0.296516709991368,seed_stage_7,Seed_Silique,tissue_specific
AT2G41850,69.507820781286,-1.82804651209244,0.507814400326778,-3.59983196797116,0.000318422880769043,0.0134073691317727,yes,down,0.706307802145671,0.430956574240633,senescing_leaf,Seed_Silique,tissue_specific
AT2G42560,14.906135472355,-4.21989472914349,1.14416608189914,-3.6881837312806,0.000225860540085826,0.0102036075470251,yes,down,0.945613102435051,0.998998754477218,seed_stage_10,Seed_Silique,tissue_specific
AT2G47670,16.6718613081583,-1.5445197759496,0.419027642426443,-3.68596154422135,0.000227840756368557,0.0102341371806235,yes,down,0.876422496027107,0.815231617746689,silique_stage_4,Seed_Silique,tissue_specific
AT2G47770,30.5013526998624,-2.2235947514277,0.710666276575583,-3.12888739021403,0.00175469541232126,0.0446133222504799,yes,down,0.936790529789743,0.989308516728034,seed_stage_10,Seed_Silique,tissue_specific
AT2G47780,46.6568930765313,-2.52583698708984,0.664324840419363,-3.80211130671461,0.000143468241824133,0.00715510463019408,yes,down,0.909173671722576,0.850779266287765,seed_stage_10,Seed_Silique,tissue_specific
AT3G02670,14.0766671410197,-3.59114701334435,0.655423806812646,-5.4791220215333,4.27441518731466e-08,8.0722887019853e-06,yes,down,0.981003008870334,0.888112988159583,silique_stage_3,Seed_Silique,tissue_specific
AT3G05720,6.84939257411907,-1.61375432292355,0.466376523990708,-3.46019630043751,0.000539781734588862,0.0197894745903708,yes,down,0.907940500291021,0.536534797200089,mature_pollen,Seed_Silique,tissue_specific
AT3G12060,10.7431448310238,1.07627826377581,0.319257518878084,3.37119159341339,0.000748437866628683,0.0248462370477282,yes,up,0.793665681315914,0.631997969909238,mature_pollen,Seed_Silique,tissue_specific
AT3G12510,70.2308632923879,-2.01931585235188,0.345744760055642,-5.8404814349953,5.20501856850373e-09,1.28755652589006e-06,yes,down,0.969432814871328,0.705891222241179,mature_pollen,Seed_Silique,tissue_specific
AT3G13380,253.150625609292,-1.40697316159974,0.243544095163244,-5.7770777019113,7.60091896257365e-09,1.75394931002055e-06,yes,down,0.617974581886924,0.363326105717403,senescing_leaf,Seed_Silique,tissue_specific
AT3G14560,180.647153320471,-2.05918247041616,0.249908679614725,-8.2397397064829,1.7258570869407e-16,1.45076779483297e-13,yes,down,0.847586040575868,0.625994526491701,stamen,Seed_Silique,tissue_specific
AT3G15670,34.7931466427254,-3.40827184189961,0.75880001023391,-4.49166024767048,7.067009744527e-06,0.000631103865989803,yes,down,0.939544764583354,0.99956552906828,seed_stage_9,Seed_Silique,tissue_specific
AT3G17520,51.2602089785863,-2.66115424927618,0.776632262256288,-3.42653064855294,0.000611344766005907,0.0215085527017654,yes,down,0.940311066282855,0.998741646141,seed_stage_10,Seed_Silique,tissue_specific
AT3G19920,11.0554655273796,-1.71515687725344,0.501862568066133,-3.41758279335833,0.000631798744601278,0.0218685986054122,yes,down,0.944487470008268,0.999078459490701,seed_stage_10,Seed_Silique,tissue_specific
AT3G21720,480.045427951564,-2.00547016241148,0.556106197226047,-3.60627191787308,0.000310627637263274,0.0131755648177579,yes,down,0.934962381466803,0.99642991584037,seed_stage_10,Seed_Silique,tissue_specific
AT3G26120,3.79009415927614,1.564192849441,0.450568718774212,3.4715966383473,0.00051737307688088,0.0191468712429957,yes,up,0.833787871002594,0.579875411039211,seed_stage_7,Seed_Silique,tissue_specific
AT3G29300,5.24034779662227,1.23394585824514,0.377761316160588,3.26646960781073,0.00108897496338366,0.0324445616622295,yes,up,0.7226395687876,0.59771730023976,seed_stage_6,Seed_Silique,tissue_specific
