gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,deg_flag,direction,tau_subtissue,tau_broad,predominant_subtissue,predominant_broad_organ,tissue_class
AT1G02730,850.548233382698,-1.05971707608562,0.263366538890086,-4.02373468000764,5.72824479114329e-05,0.000564017101535012,yes,down,0.753227621150122,0.606454184937292,inflorescence_apex,Flower,tissue_specific
AT1G08560,411.342341201295,-1.04209332517057,0.271085929496613,-3.84414391077273,0.000120974002769612,0.00104146344890497,yes,down,0.699877850775303,0.542058303765743,inflorescence_apex,Flower,tissue_specific
AT1G13330,99.9985851985783,2.18864072896614,0.239386034826167,9.14272518259238,6.08979975245494e-20,2.71571851869931e-17,yes,up,0.67082540294598,0.54498322107315,inflorescence_apex,Flower,tissue_specific
AT2G26400,36.9634577321068,1.65853731668538,0.388676370832988,4.26714212940422,1.9799302620413e-05,0.000229714993079881,yes,up,0.855765353811151,0.820783827616,inflorescence_apex,Flower,tissue_specific
AT2G34190,167.060066671563,-1.0368682294885,0.200342808189069,-5.17547017964319,2.27337740562768e-07,5.26029505922925e-06,yes,down,0.719695015357789,0.565007372001867,inflorescence_apex,Flower,tissue_specific
AT3G02640,381.78820394992,-1.07793624052748,0.258547627547793,-4.16919795687633,3.05673412089787e-05,0.000332472362675219,yes,down,0.752438470000697,0.654827852248616,inflorescence_apex,Flower,tissue_specific
AT3G26050,51.7769938273615,-1.06377771221847,0.185945140168814,-5.72092237125798,1.05947299586658e-08,3.7175528139656e-07,yes,down,0.646964830369278,0.514692522873735,inflorescence_apex,Flower,tissue_specific
AT3G28500,4.48207651400511,1.25860799978406,0.274933415196457,4.57786478549619,4.69746157919576e-06,6.82551185740133e-05,yes,up,0.700254899635005,0.846760830163465,inflorescence_apex,Flower,tissue_specific
AT3G51280,213.531501694364,-1.17879216589035,0.284832990414472,-4.13853804004599,3.49525926302691e-05,0.000372893536077691,yes,down,0.750163412992706,0.624532644029695,inflorescence_apex,Flower,tissue_specific
AT3G55660,168.646047979878,-1.02967112033414,0.251754367806708,-4.0899831423171,4.31404542905731e-05,0.000443836376839298,yes,down,0.701520964052057,0.553778679358119,inflorescence_apex,Flower,tissue_specific
AT3G56100,100.778839999733,-1.26263227996401,0.246782816057183,-5.11637033784167,3.11471225610913e-07,6.8209417415704e-06,yes,down,0.742792515639217,0.629367439766894,inflorescence_apex,Flower,tissue_specific
AT4G21070,899.884383228174,3.0896342659756,0.311484480167036,9.91906326863782,3.43969067383162e-23,2.55652403506267e-20,yes,up,0.728001694815984,0.636498781948815,inflorescence_apex,Flower,tissue_specific
AT4G29170,136.796244331524,1.63850168333187,0.224726515022478,7.29109194421487,3.07452845836493e-13,3.45912658249159e-11,yes,up,0.624399815635106,0.444893204968227,inflorescence_apex,Flower,tissue_specific
AT4G31840,390.051167007506,-1.14904315049154,0.267687747675878,-4.29247569404195,1.76691897666277e-05,0.000207850680332444,yes,down,0.726850496332392,0.611599800090604,inflorescence_apex,Flower,tissue_specific
AT4G37490,323.387315428309,1.42817661991528,0.208193419290283,6.85985476766669,6.89305898067457e-12,5.65908399090976e-10,yes,up,0.784402552142366,0.721385189015809,inflorescence_apex,Flower,tissue_specific
AT5G23910,417.440166469938,1.36616502112795,0.262959038651216,5.19535296499164,2.04331780744891e-07,4.82352799454278e-06,yes,up,0.714191644165456,0.552018461272711,inflorescence_apex,Flower,tissue_specific
