gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,deg_flag,direction,tau_subtissue,tau_broad,predominant_subtissue,predominant_broad_organ,tissue_class
AT1G30135,21.8770217223248,1.26954929842735,0.404600426838597,3.13778536603916,0.0017022947934666,0.0151830704113164,yes,up,0.773194397912246,0.255548411714045,seed_stage_10,Seed_Silique,tissue_specific
AT2G36770,58.829460040146,1.20257285643193,0.445438734649676,2.6997491751087,0.006939177036267,0.0400771407825204,yes,up,0.889267277599615,0.882527524334017,seed_stage_10,Seed_Silique,tissue_specific
AT5G39720,15.0880719429471,1.11901245158484,0.393010984150382,2.84728034765732,0.00440945118884682,0.029285892577948,yes,up,0.958456716509076,0.995028491035077,seed_stage_10,Seed_Silique,tissue_specific
