gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,deg_flag,direction,tau_subtissue,tau_broad,predominant_subtissue,predominant_broad_organ,tissue_class
AT1G09155,14.7326704630635,1.59393743517875,0.264415682501793,6.02815014638148,1.65846942491248e-09,8.43473307172296e-07,yes,up,0.915919693434296,0.667628008307362,stamen,Seed_Silique,tissue_specific
AT1G10970,513.279318747776,1.2876594116196,0.130766221862927,9.84703383851958,7.05966773639509e-23,6.89482449475026e-19,yes,up,0.70362712744415,0.6532782354088,seed_stage_6,Seed_Silique,tissue_specific
AT1G19180,1083.73597462871,1.05325190679595,0.32461567135523,3.24461201271879,0.00117610750846953,0.0116468845468555,yes,up,0.703643532527704,0.442336451775261,seed_stage_9,Seed_Silique,tissue_specific
AT1G30135,21.8770217223248,1.26954929842735,0.404600426838597,3.13778536603916,0.0017022947934666,0.0151830704113164,yes,up,0.773194397912246,0.255548411714045,seed_stage_10,Seed_Silique,tissue_specific
AT2G36770,58.829460040146,1.20257285643193,0.445438734649676,2.6997491751087,0.006939177036267,0.0400771407825204,yes,up,0.889267277599615,0.882527524334017,seed_stage_10,Seed_Silique,tissue_specific
AT2G39510,18.4397444585274,1.16544810397862,0.319742632929207,3.64495686202928,0.000267436656545941,0.00411920445999809,yes,up,0.836381687151729,0.633206362583799,hypocotyl,Seed_Silique,tissue_specific
AT2G40340,19.0832363395386,1.6249099203876,0.526771370469969,3.08465875610876,0.00203785818559909,0.017135378363886,yes,up,0.602486350369542,0.296516709991368,seed_stage_7,Seed_Silique,tissue_specific
AT3G53600,41.75713113139,2.20137961094522,0.678159983606454,3.24610661814383,0.00116995014601604,0.0116121118913269,yes,up,0.919876671415473,0.724090706953754,seed_stage_8,Seed_Silique,tissue_specific
AT5G01380,15.5553226507692,1.45657148895698,0.507075830652639,2.87249243783179,0.00407247825620055,0.0277459775997088,yes,up,0.682666426523757,0.474547358598174,seed_stage_9,Seed_Silique,tissue_specific
AT5G05220,13.1246524550753,1.70180415659061,0.589284456520976,2.88791624784699,0.00387803115904777,0.0267855667007355,yes,up,0.950533299466898,0.972570542472223,seed_stage_9,Seed_Silique,tissue_specific
AT5G39720,15.0880719429471,1.11901245158484,0.393010984150382,2.84728034765732,0.00440945118884682,0.029285892577948,yes,up,0.958456716509076,0.995028491035077,seed_stage_10,Seed_Silique,tissue_specific
AT5G67080,53.0479903720519,1.82320286101541,0.606800591941162,3.00461615434976,0.00265916202431222,0.0206116713574962,yes,up,0.93043183937046,0.435736075598002,mature_pollen,Seed_Silique,tissue_specific
