"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G33430",1.28188833517392,-0.00454708511368214,1.1774189623713,-0.00386190919205546,0.996918649939823,NA
"AT1G33500",2.71649193671029,-1.58773198194811,0.913603410250802,-1.73787878212084,0.0822321750902055,NA
"AT1G33540",2.71385398335294,-0.835328079513842,0.962771034077969,-0.867629010374022,0.385597459712501,NA
"AT1G33612",2.14210798598617,-0.518402672193669,0.933501255321516,-0.555331521236274,0.578667922255198,NA
"AT1G33670",0.999284793597799,-0.00454687099311683,1.19658081779583,-0.00379988624712572,0.99696813672686,NA
"AT1G33750",9.42279923124885,0.245505761286169,0.722034984661261,0.340019204749956,0.733842065371078,NA
"AT1G33840",1.28372141052677,-0.739237270067275,1.14297605783866,-0.646765314984073,0.517783843765481,NA
"AT1G33930",3.06908336233394,-0.709546536080979,0.983638401607763,-0.721348958032973,0.470694842157204,NA
"AT1G33950",1.85891014848073,-1.50781080434774,1.08299250709296,-1.39226337622142,0.163842657516657,NA
"AT1G34047",1.7174094672957,-1.22863492514848,1.06854020157946,-1.14982564374496,0.250215691027156,NA
"AT1G34050",2.78606184531631,0.19327395441021,0.88289775713427,0.218908648083491,0.826721209655754,NA
"AT1G34245",5.0011162221609,-1.12132925262343,0.74566464977217,-1.50379832672239,0.1326333021697,NA
"AT1G34315",2.78440298554319,-0.422693731807554,0.917307462513277,-0.460798313631331,0.644943311738024,NA
"AT1G34317",0.999284793597799,-0.00454687099311683,1.19658081779583,-0.00379988624712572,0.99696813672686,NA
"AT1G34480",8.99418747700865,-0.12174938479856,0.62752204101799,-0.194016109141049,0.846163268298551,NA
"AT1G34490",0.999284793597799,-0.00454687099311683,1.19658081779583,-0.00379988624712572,0.99696813672686,NA
"AT1G34520",9.50378668333679,-1.00272121605711,0.659203315411209,-1.52111069925614,0.128232059965767,NA
"AT1G35170",0.999284793597799,-0.00454687099311683,1.19658081779583,-0.00379988624712572,0.99696813672686,NA
"AT1G35230",3.56573234681615,-1.63887392424443,0.932101894564818,-1.75825618829967,0.0787039286294526,NA
"AT1G35255",6.34902793563429,0.0377293896783557,0.614259536720778,0.0614225541857664,0.951022690626686,NA
"AT1G35290",3.64377333616659,0.428895210800437,0.768374982604764,0.55818476721678,0.576718221534131,NA
"AT1G35310",4.06766438520625,-0.829395909138088,0.830109265710363,-0.999140647380119,0.317726562907208,NA
"AT1G35610",1.64173886743934,0.581486858632524,0.993477939230036,0.585304248510226,0.558343158677639,NA
"AT1G35730",6.13669049043493,0.480079767770366,0.658838060132511,0.728676433285911,0.466199611872023,NA
"AT1G35830",4.78316306022187,0.247725932881473,0.702803969853913,0.352482261779151,0.724476619015404,NA
"AT1G36622",2.9210564890691,0.579192013340347,0.827662101368728,0.699792841042885,0.484056686224284,NA
"AT1G36640",2.43132754839843,-0.588316018126016,0.959686721799177,-0.613029236273132,0.539857008425249,NA
"AT1G36992",0.999284793597799,-0.00454687099311683,1.19658081779583,-0.00379988624712572,0.99696813672686,NA
"AT1G43000",2.07064926985397,-0.83284639720977,0.957323972302214,-0.869973406397528,0.384314937483059,NA
"AT1G43040",8.50124223970556,-0.836821256724456,0.641840191457685,-1.30378444332685,0.192307088226498,NA
"AT1G43605",9.50407862408143,-0.923168333895291,0.666854841357701,-1.3843617480766,0.166247715487102,NA
"AT1G43640",3.77259616347008,-1.15267928900065,0.89100857058364,-1.29367923840015,0.1957762395971,NA
"AT1G43765",6.6382453110742,-0.0197276111573853,0.622353506641208,-0.0316984012251392,0.974712569884979,NA
"AT1G44020",4.28279728894715,0.255557379450929,0.894008570525116,0.285855625859181,0.774988701574012,NA
"AT1G44030",1.50132975240516,-0.00500432900263791,1.02780856711762,-0.00486893100791328,0.996115170470456,NA
"AT1G44120",1.78983283599991,-1.50909839776301,1.17233860389185,-1.28725471698467,0.198005521286954,NA
"AT1G44130",4.27776666463692,1.36755436406771,0.731204787564473,1.87027545131756,0.0614455767148573,NA
"AT1G44740",2.07031029601077,-1.00239850617491,1.05072749788947,-0.954004257229745,0.340081487431058,NA
"AT1G45165",2.43108661880479,0.782310951688233,0.914245627615353,0.855690120967547,0.392169206058968,NA
"AT1G45545",3.21298143425876,-0.294089006319191,0.880359464548654,-0.33405559678962,0.738337605799371,NA
"AT1G47370",0.999284793597799,-0.00454687099311683,1.19658081779583,-0.00379988624712572,0.99696813672686,NA
"AT1G47400",6.50527796290153,0.15041719612127,0.685297286135593,0.219491889380558,0.826266897175264,NA
"AT1G47485",1.07071336502637,-0.226676333824659,1.16767250050802,-0.194126635444475,0.84607672625653,NA
"AT1G47600",3.43242498138568,-0.266991091673121,0.810944948077365,-0.329234545829675,0.741978413324289,NA
"AT1G47603",4.13460635973035,0.0245139200454986,0.801200611148566,0.0305964819601879,0.975591347826916,NA
"AT1G47610",1.42840561823219,0.775409912868191,1.04670423871247,0.740810903586296,0.458808103066038,NA
"AT1G47620",1.71281162153502,1.4721048738941,0.98217933545326,1.49881474874926,0.133921697335525,NA
"AT1G47760",8.98362853399404,-0.0353911751837775,0.519804761451244,-0.0680855155789046,0.945717560492995,NA
"AT1G47890",8.70185690770138,-0.470196288510148,0.674168218876124,-0.697446535367673,0.485523387477384,NA
"AT1G47980",2.06941539730936,0.341186199358222,0.945388033535148,0.360895407235485,0.718177637041298,NA
"AT1G48060",9.33823992336017,-0.524130248287466,0.594236929331948,-0.882022342294853,0.377764725250749,NA
"AT1G48130",7.77574706095055,2.4104719871105,0.909909883812341,2.64913265587479,NA,NA
"AT1G48355",0.999284793597799,-0.00454687099311683,1.19658081779583,-0.00379988624712572,0.99696813672686,NA
"AT1G48470",1.35826635891469,-0.591541647335688,1.14001445650186,-0.518889601760698,0.603837729359594,NA
"AT1G48510",2.77883592855006,-0.416676726889735,0.895646861057979,-0.465224347905979,0.641770804362539,NA
"AT1G48530",1.14123326297829,0.317398271198428,1.1365673473662,0.279260416845464,0.780044981095366,NA
"AT1G48580",9.21400275919175,-0.530813069687786,0.651105140460061,-0.815249391692287,0.414929570876415,NA
"AT1G48640",3.78974010893943,0.0827822199121332,0.777914911608423,0.106415520099714,0.915252679737787,NA
"AT1G48660",7.64184104770217,0.867346699525003,0.560754986178599,1.54674808232335,0.121924003805577,NA
"AT1G48700",2.07371933268941,-0.83505497030187,0.933253072753776,-0.894778699027317,0.370905399221075,NA
"AT1G48720",3.00399560668203,-0.489039054029734,0.887744539852009,-0.55087813225104,0.581717218959151,NA
"AT1G48740",2.14057813863195,0.411097256577297,1.02151335427336,0.402439434450395,0.687360653147135,NA
"AT1G48800",0.999284793597799,-0.00454687099311683,1.19658081779583,-0.00379988624712572,0.99696813672686,NA
"AT1G48820",2.28851822890858,-1.00638529252154,1.05280980568419,-0.955904178597125,0.339120647688764,NA
"AT1G49005",1.06980469154972,-0.00454691487698754,1.18870042942331,-0.00382511418725862,0.996948007889217,NA
"AT1G49030",2.42729014782333,-1.58990259920573,0.995671402771259,-1.59681456631228,0.110307048009452,NA
"AT1G49100",2.0688178969687,-0.00385480131148162,0.884867317248131,-0.00435636081968735,0.99652413795477,NA
"AT1G49150",1.28416527792233,0.994354331317152,1.06116082573734,0.937043949607005,0.348735951198111,NA
"AT1G49220",2.35666404539993,-0.200309651275353,1.01666942599279,-0.19702535175556,0.843807698783653,NA
"AT1G49250",0.999284793597799,-0.00454687099311683,1.19658081779583,-0.00379988624712572,0.99696813672686,NA
"AT1G49330",1.28661106796913,-0.591536099136235,1.13877122783647,-0.519451216079706,0.603446123830341,NA
"AT1G49475",6.50430344361085,-1.28636950188404,0.699428614636621,-1.83917196832496,0.0658898962913438,NA
"AT1G49610",3.28538313283004,-0.708634068808652,0.896193576341207,-0.790715407380753,0.429110083087826,NA
"AT1G49790",9.34436596044289,0.914744360824413,0.594321155521589,1.53914151015138,0.12376975304498,NA
"AT1G49830",5.77781307711025,-0.417763228050267,0.655335271988457,-0.637480150858759,0.523812135072436,NA
"AT1G49920",7.92726227717821,0.175536840441108,0.511191309536807,0.343387763379943,0.731306763931916,NA
"AT1G49938",4.20981720474708,0.500872601580043,0.776390286540272,0.645129917598553,0.51884299752053,NA
"AT1G49952",4.21262233289278,0.20470113378546,0.763994435236074,0.267935372752038,0.788749065298778,NA
"AT1G50060",2.43041769084504,-1.87887612381636,1.10874608215644,-1.6945955021208,0.0901521809182308,NA
"AT1G50090",1.64315028950373,-0.199783238036523,1.00073226748607,-0.199637050315562,0.841764449063175,NA
"AT1G50310",1.35602458172505,-0.266386176754135,1.08535889883539,-0.245436027695513,0.806118835847928,NA
"AT1G50390",7.51037401385873,-0.419372155844607,0.603020608693393,-0.695452443579482,0.486771804440258,NA
"AT1G50580",1.8575461167073,-0.0751322206593925,0.989029541836041,-0.0759655980749742,0.939446467842427,NA
