"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042274","ribosomal small subunit biogenesis","34/1459","89/16941",0.382022471910112,4.43580719439974,9.97628575245477,1.75695845075077e-14,2.85425886499239e-12,2.41098413241780e-12,"AT5G66470/AT1G07840/AT3G53890/AT2G09990/AT5G20290/AT3G02560/AT3G11940/AT2G37270/AT1G04270/AT3G02080/AT1G10490/AT5G27990/AT1G15930/AT5G16130/AT3G61110/AT5G15200/AT1G72370/AT1G48830/AT3G11510/AT3G04770/AT2G32060/AT2G36160/AT5G27700/AT5G61170/AT3G57940/AT5G47930/AT3G06530/AT5G09510/AT2G39140/AT4G28200/AT5G18380/AT1G17690/AT5G17930/AT5G41190",34
"GO:0072596","establishment of protein localization to chloroplast","26/1459","57/16941",0.456140350877193,5.29641787814292,9.97417740661005,1.46804774652829e-13,2.18616776920504e-11,1.84664953379085e-11,"AT3G16290/AT5G52440/AT1G04940/AT5G22640/AT2G20890/AT5G49910/AT4G15810/AT3G46740/AT5G64580/AT5G01590/AT1G79560/AT4G23940/AT1G02280/AT5G03940/AT5G23040/AT4G26670/AT2G04030/AT4G24280/AT3G49560/AT1G06950/AT4G02510/AT3G48870/AT3G04340/AT2G15290/AT5G66055/AT2G47450",26
"GO:0009668","plastid membrane organization","26/1459","58/16941",0.448275862068966,5.20510032851977,9.84773528551312,2.44428673410903e-13,3.35995414911757e-11,2.83814346292498e-11,"AT5G53860/AT5G35220/AT3G58830/AT2G20890/AT5G18570/AT1G44575/AT1G74730/AT3G26900/AT1G03160/AT1G35680/AT4G20130/AT5G08050/AT3G24590/AT3G62910/AT2G18710/AT1G24490/AT5G58770/AT3G12780/AT1G56190/AT4G14870/AT5G24314/AT3G47450/AT2G31530/AT3G61320/AT3G10670/AT2G01110",26
"GO:0010027","thylakoid membrane organization","25/1459","54/16941",0.462962962962963,5.3756378036707,9.88627783702018,2.83376939619682e-13,3.61710422214551e-11,3.05535737905733e-11,"AT5G53860/AT5G35220/AT3G58830/AT2G20890/AT5G18570/AT1G44575/AT1G74730/AT3G26900/AT1G03160/AT1G35680/AT4G20130/AT5G08050/AT3G24590/AT3G62910/AT2G18710/AT1G24490/AT3G12780/AT1G56190/AT4G14870/AT5G24314/AT3G47450/AT2G31530/AT3G61320/AT3G10670/AT2G01110",25
"GO:0032544","plastid translation","16/1459","22/16941",0.727272727272727,8.44463829522089,10.7260153606445,3.83782453127006e-13,4.5721282915864e-11,3.86206342304651e-11,"AT3G56910/AT2G33800/AT2G38140/AT3G63190/AT4G37920/AT5G54600/AT4G31850/AT3G62910/AT1G68590/AT2G17240/AT1G09340/AT3G24506/AT3G63140/AT1G71720/AT1G70200/AT2G39140",16
"GO:0019684","photosynthesis, light reaction","42/1459","148/16941",0.283783783783784,3.29512068614193,8.60880872241215,2.01766401111278e-12,2.25347849241159e-10,1.90350670522088e-10,"AT1G64770/AT1G54500/AT5G35220/AT2G47940/AT1G60600/AT2G20890/AT1G68890/AT4G02530/AT1G22700/AT1G55480/AT1G73060/AT2G01918/AT1G64150/AT5G44650/AT3G18680/AT4G35250/AT4G33520/AT4G30950/AT1G71500/AT1G19150/AT3G16250/AT3G55250/AT3G54050/AT3G21200/AT3G01440/AT5G66190/AT4G15510/AT1G02910/AT1G03600/AT4G33470/AT4G18370/AT2G05620/AT2G46820/AT4G09650/AT3G61320/AT1G15980/AT4G03280/AT5G02120/AT3G50820/AT4G22890/AT1G60950/AT5G01920",42
"GO:0042793","plastid transcription","12/1459","15/16941",0.8,9.28910212474297,9.85931560517832,5.68032021020993e-11,5.9710189503795e-09,5.04370227953005e-09,"AT1G74850/AT4G14510/AT4G13670/AT4G02990/AT3G12080/AT2G34640/AT4G20130/AT3G17170/AT1G21600/AT3G54090/AT1G69200/AT5G24314",12
"GO:0015995","chlorophyll biosynthetic process","25/1459","66/16941",0.378787878787879,4.39824911209421,8.49133757115011,6.38789586268215e-11,6.34176105922945e-09,5.35686705677556e-09,"AT1G03475/AT3G14930/AT4G17600/AT5G58250/AT2G41680/AT5G40850/AT4G18480/AT3G48730/AT3G03710/AT1G08520/AT5G18660/AT4G26150/AT5G08280/AT3G51820/AT1G03630/AT2G40490/AT3G57180/AT3G56940/AT4G25080/AT3G14110/AT1G63970/AT5G45930/AT1G74470/AT2G40400/AT5G63570",25
"GO:0033014","tetrapyrrole biosynthetic process","27/1459","77/16941",0.350649350649351,4.07152203519578,8.29257710881968,8.86701496629716e-11,8.33966091830159e-09,7.04448723638234e-09,"AT1G03475/AT3G14930/AT4G17600/AT5G58250/AT2G41680/AT5G40850/AT4G18480/AT3G48730/AT3G03710/AT1G08520/AT5G18660/AT4G26150/AT5G08280/AT3G51820/AT1G03630/AT2G40490/AT3G21200/AT5G66190/AT3G57180/AT3G56940/AT4G25080/AT3G14110/AT1G63970/AT5G45930/AT1G74470/AT2G40400/AT5G63570",27
"GO:0006779","porphyrin-containing compound biosynthetic process","26/1459","73/16941",0.356164383561644,4.1355591651253,8.24167436475025,1.32513245435051e-10,1.18400584796218e-08,1.0001262839677e-08,"AT1G03475/AT3G14930/AT4G17600/AT5G58250/AT2G41680/AT5G40850/AT4G18480/AT3G48730/AT3G03710/AT1G08520/AT5G18660/AT4G26150/AT5G08280/AT3G51820/AT1G03630/AT2G40490/AT3G21200/AT3G57180/AT3G56940/AT4G25080/AT3G14110/AT1G63970/AT5G45930/AT1G74470/AT2G40400/AT5G63570",26
"GO:0031425","chloroplast RNA processing","15/1459","27/16941",0.555555555555556,6.45076536440484,8.70135773487557,6.37567977573645e-10,5.42539988535288e-08,4.58281944782259e-08,"AT2G41720/AT3G03710/AT3G18680/AT3G18110/AT1G06190/AT4G16390/AT2G04270/AT2G48120/AT3G52380/AT5G13650/AT1G30610/AT3G53700/AT3G16840/AT2G35130/AT5G27270",15
"GO:0006417","regulation of translation","24/1459","70/16941",0.342857142857143,3.98104376774699,7.67216222191462,1.65769926130635e-09,1.29872410742234e-07,1.09702846290085e-07,"AT3G12930/AT1G18080/AT5G46580/AT3G17040/AT4G16390/AT5G48760/AT1G48630/AT3G07110/AT1G43190/AT3G24830/AT1G64790/AT1G09340/AT1G74310/AT1G78630/AT4G13170/AT3G63140/AT1G26630/AT1G71720/AT5G20220/AT3G18130/AT5G08650/AT1G20340/AT3G02830/AT3G08730",24
