gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,deg_flag,direction,tau_subtissue,tau_broad,predominant_subtissue,predominant_broad_organ,tissue_class
AT1G04560,10.3692346267103,-5.71888364361053,1.10939353586728,-5.15496391381058,2.53679777036541e-07,3.87718241046044e-05,yes,down,0.920264545515184,0.997784408400496,seed_stage_9,Seed_Silique,tissue_specific
AT1G09380,35.2590440426354,-1.12124915006778,0.305971107748164,-3.66455891315937,0.000247765206345142,0.0109411813541193,yes,down,0.85978091045362,0.969192226506626,seed_stage_9,Seed_Silique,tissue_specific
AT1G23550,69.1797005327214,-1.27022419735845,0.311183420510862,-4.08191476034667,4.46661798049752e-05,0.00295311200581377,yes,down,0.830096743337033,0.79497142384719,seed_stage_9,Seed_Silique,tissue_specific
AT1G31280,696.524437989004,-2.58493779287609,0.30622961126684,-8.44117517630797,3.14162901208893e-17,2.95778088230149e-14,yes,down,0.600485319962623,0.679812634543858,seed_stage_9,Seed_Silique,tissue_specific
AT1G48130,16.7525965114196,-2.75242873205858,0.832246019188017,-3.3072296756,0.00094223603725704,0.0290977733360766,yes,down,0.917565314378177,0.999545281876046,seed_stage_9,Seed_Silique,tissue_specific
AT1G54870,10.9007382774508,-3.47698820106442,0.878221931847786,-3.95912248940175,7.52256502286054e-05,0.00447117709452193,yes,down,0.941410721818648,0.994442033861787,seed_stage_9,Seed_Silique,tissue_specific
AT2G28490,6.78479117047267,-4.73375435917875,0.998840941229747,-4.73924742547164,2.1451343841335e-06,0.000232672940089172,yes,down,0.912198220287328,0.999181503229183,seed_stage_9,Seed_Silique,tissue_specific
AT3G15670,34.7931466427254,-3.40827184189961,0.75880001023391,-4.49166024767048,7.067009744527e-06,0.000631103865989803,yes,down,0.939544764583354,0.99956552906828,seed_stage_9,Seed_Silique,tissue_specific
AT4G16160,4.83706669348975,-3.32450940367683,0.993509928571833,-3.34622665367401,0.000819194042718978,0.0261619676845001,yes,down,0.923999393635253,0.99648374414922,seed_stage_9,Seed_Silique,tissue_specific
AT4G21020,16.0720939206106,-2.49714772225929,0.724582096219789,-3.446328214963,0.00056825972584986,0.0204825867799819,yes,down,0.939492052587527,0.999709510138442,seed_stage_9,Seed_Silique,tissue_specific
AT4G25140,3.94572471298325,-4.02201337774258,1.29924044998719,-3.09566514634165,0.00196371985582386,0.0480958108704746,yes,down,0.910014559977206,0.99925887360819,seed_stage_9,Seed_Silique,tissue_specific
AT4G28520,4.16871212238516,-6.51342357938665,1.70024972229975,-3.83086289852565,0.000127694646737269,0.00670881450949797,yes,down,0.908133130882687,0.998423460989892,seed_stage_9,Seed_Silique,tissue_specific
AT4G34320,27.2105150676054,-1.44213656510182,0.45370456439061,-3.17858068507382,0.00147998020804878,0.0399475850422523,yes,down,0.878579260603482,0.883278878444948,seed_stage_9,Seed_Silique,tissue_specific
AT4G39780,202.146856399877,-1.07319095684888,0.263595710496005,-4.07135212795939,4.6741029967436e-05,0.00305595450650984,yes,down,0.668413209371546,0.370573241536638,seed_stage_9,Seed_Silique,tissue_specific
AT5G27760,726.854997980148,-1.92843943861243,0.261323877021039,-7.37949957193224,1.58885592093562e-13,8.90402424072895e-11,yes,down,0.6839764374852,0.556098318633421,seed_stage_9,Seed_Silique,tissue_specific
AT5G40420,8.64763523703663,-4.70047955027574,1.09118066766758,-4.30770053901623,1.6496051339999e-05,0.00129855371367745,yes,down,0.905763033542308,0.999526390296205,seed_stage_9,Seed_Silique,tissue_specific
AT5G44120,27.671744498183,-3.50169578854145,1.1188290381738,-3.12978629358518,0.00174933516587807,0.0445607162329784,yes,down,0.907381825476125,0.999529809516586,seed_stage_9,Seed_Silique,tissue_specific
AT5G44310,12.0677399329621,-4.66831931228749,0.95832184191027,-4.87134812974929,1.1083934375948e-06,0.000137306612319309,yes,down,0.936094341157223,0.999241040086549,seed_stage_9,Seed_Silique,tissue_specific
AT5G53970,513.29481207135,-1.04165534052089,0.291793110530073,-3.56984213447882,0.00035719642166279,0.0146234979117067,yes,down,0.79490705103815,0.745578161224532,seed_stage_9,Seed_Silique,tissue_specific
