"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","deg_flag","regulation","tau_subtissue","tau_broad","specificity","predominant_broad_organ","predominant_subtissue"
"AT4G34830",1894.149108,-0.183303059,0.048405513,-3.786821957,0.000152586,0.00120782,"yes","down",0.629307056879404,0.624178799550418,"tissue_specific","Flower","pedicel"
"AT4G34970",37.59005937,-0.631061982,0.162872363,-3.874579887,0.000106809,0.000898731,"yes","down",0.917142554506849,0.424738669332965,"tissue_specific","Flower","pedicel"
"AT4G39710",870.358708,-0.261021793,0.055181729,-4.730221365,2.24e-06,3.48e-05,"yes","down",0.740913175743378,0.52817400094572,"tissue_specific","Flower","pedicel"
"AT5G02120",1125.905049,-0.19403721,0.048999348,-3.959995751,7.5e-05,0.000667733,"yes","down",0.604750063605953,0.565329679919047,"tissue_specific","Flower","pedicel"
"AT5G03350",235.4093188,2.543409914,0.391694523,6.493350726,8.39e-11,4.98e-09,"yes","up",0.792687839383339,0.580192201753069,"tissue_specific","Flower","pedicel"
"AT5G08050",2146.759257,-0.183646093,0.052796106,-3.478402223,0.000504412,0.003239922,"yes","down",0.652135532999059,0.538783707805289,"tissue_specific","Flower","pedicel"
"AT5G27290",481.2993459,-0.105146544,0.040509472,-2.595603905,0.009442485,0.035003569,"yes","down",0.688451767674008,0.536500025248278,"tissue_specific","Flower","pedicel"
"AT5G35740",171.7255315,-0.170607292,0.058962479,-2.893489113,0.003809875,0.016945318,"yes","down",0.680418503559011,0.441150505878203,"tissue_specific","Flower","pedicel"
"AT5G38290",246.4611766,-0.14796741,0.051969458,-2.847199428,0.004410572,0.019073641,"yes","down",0.641790892217818,0.435411057754171,"tissue_specific","Flower","pedicel"
"AT5G38970",18.33693344,-0.332555264,0.107406773,-3.096222473,0.001960032,0.009871841,"yes","down",0.76706735020649,0.450408030205856,"tissue_specific","Flower","pedicel"
"AT5G45680",1229.843314,-0.137149266,0.05108446,-2.68475511,0.007258297,0.028362301,"yes","down",0.688721997367935,0.603719470133375,"tissue_specific","Flower","pedicel"
"AT5G45930",1168.60097,-0.199393913,0.035715736,-5.58280284,2.37e-08,7.06e-07,"yes","down",0.712650312275378,0.626978535151809,"tissue_specific","Flower","pedicel"
"AT5G49800",59.64525285,-0.265542601,0.068032274,-3.903185712,9.49e-05,0.000813585,"yes","down",0.77065746876523,0.375119126772015,"tissue_specific","Flower","pedicel"
"AT5G52100",469.5777133,-0.293342684,0.070428287,-4.165125905,3.11e-05,0.000320606,"yes","down",0.654939806400596,0.56076558440653,"tissue_specific","Flower","pedicel"
"AT5G53490",1636.632046,-0.174387459,0.058195114,-2.996599642,0.00273009,0.012922974,"yes","down",0.696019822422642,0.584092323962235,"tissue_specific","Flower","pedicel"
"AT5G55220",3056.167373,-0.153622432,0.043194086,-3.556561718,0.00037574,0.002531387,"yes","down",0.694842790950736,0.612961303686887,"tissue_specific","Flower","pedicel"
"AT5G57800",1083.296443,-0.15829732,0.048524114,-3.26224028,0.001105354,0.006220222,"yes","down",0.641792409418469,0.542360643575639,"tissue_specific","Flower","pedicel"
"AT5G58310",288.1303375,-0.370794121,0.104067945,-3.563000325,0.00036664,0.00247787,"yes","down",0.835881380554328,0.465689186860396,"tissue_specific","Flower","pedicel"
"AT5G58960",515.8701715,-0.143313983,0.048085134,-2.980421822,0.002878517,0.013508915,"yes","down",0.899907581777564,0.523741193247537,"tissue_specific","Flower","pedicel"
"AT5G66190",11751.29646,-0.090935014,0.033176679,-2.740931827,0.006126522,0.02471684,"yes","down",0.617258490080124,0.555834707715206,"tissue_specific","Flower","pedicel"
