"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","deg_flag","regulation","tau_subtissue","tau_broad","specificity","predominant_broad_organ","predominant_subtissue"
"AT1G06520",15.81329131,0.555483553,0.14450868,3.84394594,0.000121072,0.000996169,"yes","up",0.83839561318864,0.643196387712573,"tissue_specific","Flower","flower_stage_15"
"AT1G20310",6.973020469,2.089134684,0.340188757,6.141104429,8.19e-10,3.64e-08,"yes","up",0.735800146015059,0.32711687970391,"tissue_specific","Flower","flower_stage_15"
"AT1G29500",48.05354755,-0.536019067,0.199561001,-2.685991067,0.007231502,0.028293477,"yes","down",0.779874736555418,0.452504023607428,"tissue_specific","Flower","flower_stage_15"
"AT1G55020",1332.126988,0.236244665,0.078691432,3.002165018,0.002680668,0.01274695,"yes","up",0.740645061055676,0.74424513048001,"tissue_specific","Flower","flower_stage_15"
"AT2G24850",21.10962717,2.655260307,0.484154582,5.484323407,4.15e-08,1.15e-06,"yes","up",0.883560943556096,0.601498246868128,"tissue_specific","Flower","flower_stage_15"
"AT2G39350",217.7780674,0.446039373,0.086181149,5.175602558,2.27e-07,4.9e-06,"yes","up",0.838386146811744,0.62814446982177,"tissue_specific","Flower","flower_stage_15"
"AT4G23690",258.0560173,-0.156824827,0.061012234,-2.57038328,0.010158605,0.037092441,"yes","down",0.840418253290539,0.869004975005958,"tissue_specific","Flower","flower_stage_15"
"AT5G11400",3.237747412,1.991265604,0.344213901,5.784965685,7.25e-09,2.54e-07,"yes","up",0.910820093327988,0.911725987915818,"tissue_specific","Flower","flower_stage_15"
"AT5G20480",49.76133778,0.593951504,0.116154819,5.11344696,3.16e-07,6.51e-06,"yes","up",0.699710755639678,0.599650627365758,"tissue_specific","Flower","flower_stage_15"
"AT5G67340",65.71599087,0.500586566,0.08756232,5.716917556,1.08e-08,3.6e-07,"yes","up",0.760836794127721,0.397989443127062,"tissue_specific","Flower","flower_stage_15"
