"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","deg_flag","regulation","tau_subtissue","tau_broad","specificity","predominant_broad_organ","predominant_subtissue"
"AT5G36930",170.8721948,0.402190631,0.07847095,5.125344214,2.97e-07,6.16e-06,"yes","up",0.681664783007583,0.545591325603709,"tissue_specific","Leaf_Shoot","cauline_leaf"
"AT5G38990",441.8806202,0.393216696,0.08674009,4.533275165,5.81e-06,7.8e-05,"yes","up",0.714850931228931,0.584880321815464,"tissue_specific","Leaf_Shoot","cauline_leaf"
"AT5G44420",2.728071103,-0.699826867,0.272989353,-2.563568355,0.01036023,0.037711813,"yes","down",0.940603454178828,0.779512087043221,"tissue_specific","Leaf_Shoot","cauline_leaf"
"AT5G44580",562.3970921,0.261324443,0.101542202,2.573554998,0.010065965,0.036822624,"yes","up",0.833936692906334,0.821729480522639,"tissue_specific","Leaf_Shoot","cauline_leaf"
"AT5G45350",558.7098557,0.496594879,0.054679511,9.081918796,1.07e-19,3.93e-17,"yes","up",0.619108513553257,0.205097198346915,"tissue_specific","Leaf_Shoot","cauline_leaf"
"AT5G46450",505.3212114,0.209233192,0.083993844,2.491053891,0.01273648,0.044472973,"yes","up",0.69417587118253,0.639785106408791,"tissue_specific","Leaf_Shoot","cauline_leaf"
"AT5G46500",15.80993664,0.65100787,0.21272382,3.060343075,0.002210836,0.01089382,"yes","up",0.804386266008599,0.515232417431878,"tissue_specific","Leaf_Shoot","cauline_leaf"
"AT5G48370",140.1314843,0.201681457,0.064237059,3.139643391,0.001691536,0.008773285,"yes","up",0.62657443745312,0.394936333604853,"tissue_specific","Leaf_Shoot","cauline_leaf"
"AT5G49630",269.5784446,0.495171368,0.125567539,3.943466365,8.03e-05,0.000708003,"yes","up",0.889412911761221,0.574458254687386,"tissue_specific","Leaf_Shoot","cauline_leaf"
"AT5G49660",521.2836744,0.130260212,0.050882169,2.560036558,0.010466115,0.037968257,"yes","up",0.72850765546071,0.322325781207292,"tissue_specific","Leaf_Shoot","cauline_leaf"
"AT5G52740",5.142319918,0.950626365,0.265033883,3.58681069,0.000334747,0.002298571,"yes","up",0.929774169515729,0.658348121569224,"tissue_specific","Leaf_Shoot","cauline_leaf"
"AT5G58570",36.9294154,0.458406104,0.151371323,3.028355009,0.00245889,0.011843773,"yes","up",0.775032468323682,0.367794818214632,"tissue_specific","Leaf_Shoot","cauline_leaf"
"AT5G59670",23.43771863,0.889974902,0.258967755,3.436624388,0.000589012,0.003683942,"yes","up",0.905583719554298,0.690593468735453,"tissue_specific","Leaf_Shoot","cauline_leaf"
"AT5G59750",401.8247218,-0.178526464,0.055963832,-3.190032879,0.001422566,0.007652704,"yes","down",0.632454616815702,0.601392298784845,"tissue_specific","Leaf_Shoot","cauline_leaf"
"AT5G65730",606.8784173,-0.478594359,0.122296849,-3.91338259,9.1e-05,0.00078616,"yes","down",0.603466293598231,0.557525853895165,"tissue_specific","Leaf_Shoot","cauline_leaf"
