gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,deg_flag,direction,tau_subtissue,tau_broad,predominant_subtissue,predominant_broad_organ,tissue_class
AT1G02520,263.976671841213,1.02044702994805,0.145416748119962,7.01739684830685,2.26039919710833e-12,2.09210607952739e-10,yes,up,0.854359194586946,0.875412087423198,root,Root,tissue_specific
AT1G05575,33.0510595685463,1.8531189535066,0.34610731462472,5.35417448636101,8.59478928722827e-08,2.28886424373342e-06,yes,up,0.896649052572263,0.677454564816525,cotyledon,Root,tissue_specific
AT1G10050,278.304459136851,1.02661023995872,0.136505219661297,7.52066655404082,5.44976787944485e-14,6.89054230832443e-12,yes,up,0.822439630582972,0.731600561311702,senescing_leaf,Root,tissue_specific
AT1G14540,67.1806470313977,1.5394083068587,0.284219268529006,5.41627003273212,6.08551729676155e-08,1.6999941086295e-06,yes,up,0.870333834953185,0.790442065134109,root,Root,tissue_specific
AT1G14550,3.19750344464019,1.18845055355936,0.375495315348597,3.16502098689578,0.00155071765473483,0.0085643890830176,yes,up,0.70337343988372,0.723049669963389,root,Root,tissue_specific
AT1G15010,9.24556190760152,1.71499820920077,0.385510615335188,4.44864068842733,8.64154379665552e-06,0.000114074889505151,yes,up,0.715441650763529,0.387121223614791,silique_stage_4,Root,tissue_specific
AT1G17960,28.8779716856059,1.3392152259844,0.235371939175664,5.68978286313436,1.27201016446411e-08,4.33916457632981e-07,yes,up,0.704768311424927,0.737749837187191,root,Root,tissue_specific
AT1G19250,11.2251701567323,3.85000523857723,0.507742792641621,7.58258963863751,3.38724900909991e-14,4.51516611120617e-12,yes,up,0.883254751845632,0.796110303057624,senescing_leaf,Root,tissue_specific
AT1G21100,124.656131664173,1.38197897840491,0.305760228085735,4.5198127534671,6.18943496857579e-06,8.60103521100614e-05,yes,up,0.973349455367844,0.937659316563319,root,Root,tissue_specific
AT1G21120,241.11195631881,1.54368348654856,0.280068999452149,5.511797055612,3.55188333661366e-08,1.07365453978875e-06,yes,up,0.856479833990443,0.702738922899166,seedling_green_parts,Root,tissue_specific
AT1G23160,1.30015124822037,-1.05443509516229,0.409101718037746,-2.57743990961436,0.00995351860456984,0.0380383220340113,yes,down,0.793303467423751,0.802233732531473,mature_pollen,Root,tissue_specific
AT1G26240,5.41801263228919,2.35520018914443,0.45464418624636,5.18031520118945,2.21511279547839e-07,5.15445280264274e-06,yes,up,0.639604804168694,0.64342077417508,root,Root,tissue_specific
AT1G28480,17.1085834605625,1.1924254406465,0.189257381009223,6.30054920071197,2.96592843973103e-10,1.6023199744776e-08,yes,up,0.827835930683896,0.602022529970122,sepal,Root,tissue_specific
AT1G30370,23.5288151337342,2.6154204385558,0.413074795473434,6.33159047033651,2.42646824142013e-10,1.35805866082201e-08,yes,up,0.902678930897838,0.896802031949727,root,Root,tissue_specific
AT1G35210,16.0382534405965,2.52277637418331,0.315332130791371,8.00037841957952,1.24037414044851e-15,2.3583454684326e-13,yes,up,0.870948653356578,0.528407326368227,cotyledon,Root,tissue_specific
AT1G36640,5.57155292445647,1.2112602301969,0.312272789673443,3.8788529460526,0.000104950171676492,0.00092527421305152,yes,up,0.936730038675051,0.927212177654097,root,Root,tissue_specific
AT1G44830,22.8006257380534,1.52514077766137,0.226626257394752,6.72976201078405,1.6994081348717e-11,1.23943472263845e-09,yes,up,0.735213296103432,0.492338475654991,stem,Root,tissue_specific
AT1G49050,283.535068040376,1.17100659598903,0.147985772160081,7.91296743529038,2.51325115312547e-15,4.43471302393586e-13,yes,up,0.713563087523053,0.493217936530228,senescing_leaf,Root,tissue_specific
AT1G53990,6.0326038629234,1.07225161392998,0.37350523193403,2.8707807073486,0.00409459469890725,0.0187205949426197,yes,up,0.947906488929351,0.954308415747829,root,Root,tissue_specific
AT1G56120,56.2786687797279,1.03458236310629,0.179860086593985,5.75215092296574,8.81150802938872e-09,3.15964703854996e-07,yes,up,0.686417460043517,0.648682636237439,senescing_leaf,Root,tissue_specific
AT1G59590,76.7111028666852,1.03415729234236,0.192197450347996,5.38070245193106,7.41957441121694e-08,2.01528130214748e-06,yes,up,0.858727477319251,0.821319324317129,root,Root,tissue_specific
AT1G60500,10.6597950854866,5.2380479515532,0.642667155166991,8.1504833558705,3.62472531205567e-16,7.79856471305171e-14,yes,up,0.61940876067004,0.329124966979705,sepal,Root,tissue_specific
AT1G61340,55.3679135731126,1.55932829169878,0.311431423430347,5.00697159754506,5.52930821842332e-07,1.10755656120857e-05,yes,up,0.706327303837186,0.559403242366295,shoot_apex_vegetative_with_leaves,Root,tissue_specific
AT1G63720,69.4414453899305,1.16161278742655,0.170278867009874,6.82182591313103,8.98905596202489e-12,7.13509953335225e-10,yes,up,0.725585214521956,0.502604714468859,senescing_leaf,Root,tissue_specific
AT1G66040,43.300645319346,3.32214858412865,0.532818477979097,6.235047622089,4.51640676240228e-10,2.30778976378002e-08,yes,up,0.638771831869774,0.326259041297111,hypocotyl,Root,tissue_specific
AT1G67980,1.55090780149436,2.04316184691996,0.444550646639695,4.59601591486589,4.30645820766008e-06,6.33025587974943e-05,yes,up,0.902933360519379,0.350608676152722,senescing_leaf,Root,tissue_specific
AT1G76180,3901.09671043098,1.16355449630922,0.176968978359714,6.5749065576009,4.86837317626892e-11,3.25358552845634e-09,yes,up,0.689139938832495,0.351359207324446,stem,Root,tissue_specific
AT2G02300,5.94343524040354,1.47602928700238,0.333712498292116,4.42305665672231,9.73142084864541e-06,0.000125728721329613,yes,up,0.890878790464827,0.86991158829399,petal,Root,tissue_specific
AT2G15490,474.516688092359,1.11790004661165,0.157785040877815,7.08495583860404,1.39088648731253e-12,1.36457091497258e-10,yes,up,0.971362861102488,0.9543841844908,root,Root,tissue_specific
AT2G18690,227.797734288189,1.72252610936581,0.224633535904641,7.66816095570447,1.74479855997461e-14,2.54730204050579e-12,yes,up,0.884489675719297,0.615669584480835,senescing_leaf,Root,tissue_specific
AT2G23270,1.52562144658443,3.62064751190522,0.746326284002304,4.85129304637225,1.22659155567791e-06,2.19435529439184e-05,yes,up,0.792288282078594,0.784828915486712,root,Root,tissue_specific
AT2G25460,56.6401556516395,1.60122979092888,0.225392145306781,7.10419517392432,1.21025723747808e-12,1.20178053698886e-10,yes,up,0.961986813491069,0.573490917580211,mature_pollen,Root,tissue_specific
AT2G27080,138.019006624335,1.17772735795509,0.291859875264968,4.03524930203536,5.45443514559848e-05,0.000539736211105418,yes,up,0.795425358672629,0.570705979478734,cotyledon,Root,tissue_specific
AT2G28570,45.7205776216515,1.16077730916272,0.189397748228832,6.12878093862158,8.85549521503094e-10,4.15293940992474e-08,yes,up,0.680531135762393,0.675578498831498,root,Root,tissue_specific
AT2G30360,474.521596586464,2.20061497359324,0.276285383965326,7.96500684187266,1.65214636146012e-15,2.97957307408326e-13,yes,up,0.912829566110282,0.598111763723805,mature_pollen,Root,tissue_specific
AT2G30750,34.5598676005657,2.27457533856006,0.371338430998535,6.12534321439256,9.04883369149595e-10,4.21501721843505e-08,yes,up,0.93378440049498,0.912816783441494,root,Root,tissue_specific
AT2G32020,38.513525920364,1.08814854028208,0.172904303934428,6.29335716648639,3.10672376420808e-10,1.66372519136969e-08,yes,up,0.871635948192096,0.837447433280535,root,Root,tissue_specific
AT2G35710,86.363030153194,1.05048419823803,0.218125589432176,4.81596038764936,1.46493585125567e-06,2.56280182765675e-05,yes,up,0.834636161405078,0.434717738241191,petal,Root,tissue_specific
AT2G35980,15.5455938207365,1.15992655316192,0.238740164225283,4.85853126944897,1.18259733884617e-06,2.13747715032277e-05,yes,up,0.904719524651667,0.906312682051544,root,Root,tissue_specific
AT2G37430,30.5153345577857,1.75521229727004,0.273578878222969,6.41574491668004,1.40135922364066e-10,8.42429845054765e-09,yes,up,0.878268029683205,0.798533038511086,root,Root,tissue_specific
AT2G38510,1.01120787563721,-1.0288118792274,0.415685526883137,-2.47497642494691,0.0133244970981402,0.0482162791864982,yes,down,0.776886756095583,0.473571202856719,cotyledon,Root,tissue_specific
