gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,deg_flag,direction,tau_subtissue,tau_broad,predominant_subtissue,predominant_broad_organ,tissue_class
AT2G40340,46.3742342918467,1.45555332604872,0.210760995640465,6.90617977783582,4.97878965134054e-12,4.2847289045063e-10,yes,up,0.602486350369542,0.296516709991368,seed_stage_7,Seed_Silique,tissue_specific
AT4G26200,48.0837656877463,1.07484990687821,0.157167330702254,6.83888885861698,7.98097708929115e-12,6.39704003493608e-10,yes,up,0.895402125334067,0.894053164845937,seed_stage_7,Seed_Silique,tissue_specific
AT4G26460,1.26797941461235,2.07230931629679,0.667451839794767,3.10480725760529,0.00190403054171491,0.0101279889604514,yes,up,0.739842236424784,0.685424623825242,seed_stage_7,Seed_Silique,tissue_specific
AT5G51580,59.3023917187316,2.77712003556288,0.4236911941253,6.55458521222319,5.579674710286e-11,3.65916261013863e-09,yes,up,0.622268549405155,0.466760517206876,seed_stage_7,Seed_Silique,tissue_specific
