"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G09660",1033.50634177289,-0.301111009777865,0.0465916177044824,-6.46277215974187,1.02802020871826e-10,1.05685888088914e-07
"AT1G54130",1787.67374245798,0.354666858720699,0.0555554695516559,6.38401333987335,1.72506053519582e-10,1.63241229271188e-07
"AT5G10390",558.60780014718,-0.36876279719391,0.0577873280503702,-6.381378230059,1.75501244800847e-10,1.63241229271188e-07
"AT1G32700",638.046091511932,0.413721570835078,0.064998654866007,6.36507896491018,1.95189290507714e-10,1.73301473249417e-07
"AT2G17720",789.651502836891,0.313621840202814,0.0496534158155669,6.31621883512977,2.68040426048105e-10,2.27636245304245e-07
"AT1G70290",1118.69927374642,0.72945923678403,0.115660061606066,6.30692415908044,2.8463521390404e-10,2.31657484716151e-07
"AT3G52240",704.274151752293,0.306180429379294,0.0490039239656994,6.24807983935341,4.15529272237733e-10,3.24661330984786e-07
"AT1G04400",2010.71268543418,0.252688660099161,0.0406516093355509,6.21595711041574,5.10127374177794e-10,3.83242999992879e-07
"AT5G62440",745.080098881997,-0.291171983928608,0.0471892236967181,-6.17030671663407,6.81576470683418e-10,4.93082711179971e-07
"AT2G16440",703.136488739726,-0.301366257556921,0.0489661334067541,-6.15458555923781,7.52740781456314e-10,5.25117345863792e-07
"AT1G44900",787.12007026005,-0.278996104519241,0.0454306577643836,-6.14114164858,8.19304814609069e-10,5.37913584190979e-07
"AT1G75380",3488.61580651522,0.454550302406734,0.0740960759070183,6.13460695242674,8.53699949312463e-10,5.37913584190979e-07
"AT5G66470",2259.38226231405,-0.244218071413258,0.0397825271260511,-6.13882749679154,8.31327804235892e-10,5.37913584190979e-07
"AT1G67630",316.030465325489,-0.340403741283881,0.0555382730323324,-6.12917403977812,8.83364547602395e-10,5.39211240884925e-07
"AT2G32640",1771.98375598194,-0.210595695122544,0.0343898010750624,-6.12378346309355,9.13790627817172e-10,5.4088097979251e-07
"AT1G74850",2493.32818520465,-0.250563608925851,0.0409749288247447,-6.11504683748312,9.65286081978501e-10,5.54556854096649e-07
"AT1G09155",14.7326704630635,1.59393743517875,0.264415682501793,6.02815014638148,1.65846942491248e-09,8.43473307172296e-07
"AT2G30870",4368.15887754937,0.330250856297577,0.0547431521271299,6.03273365645143,1.61209000732298e-09,8.43473307172296e-07
"AT4G25100",18444.2070940566,0.276159711736808,0.0458305342084371,6.02567080018825,1.68409660470586e-09,8.43473307172296e-07
"AT5G15950",7510.29148535476,-0.41919802463672,0.0694118498046972,-6.03928617111069,1.54797497008518e-09,8.43473307172296e-07
"AT5G59970",781.568840846326,-0.305033298790414,0.0505257035853746,-6.03719052175079,1.56820530631384e-09,8.43473307172296e-07
"AT2G21280",2497.47353857055,-0.209408144531738,0.0347931011089864,-6.01866858248091,1.75857503444863e-09,8.58756153697125e-07
"AT3G52060",714.932120147607,0.310831199751397,0.0517156240058205,6.01039252115402,1.85074673580754e-09,8.81722829037283e-07
"AT3G14395",125.96250997522,-0.743683459363649,0.124483082705755,-5.9741729012409,2.31260433405231e-09,1.07082978321092e-06
"AT3G25410",1580.68486490605,-0.24378646037137,0.0408280782569754,-5.97104911078493,2.35732763416115e-09,1.07082978321092e-06
"AT1G01320",25727.2320370092,-0.235318776071109,0.039565332924771,-5.94760004973395,2.72102452250265e-09,1.20794936359192e-06
"AT5G11800",783.151990696856,0.219626728003434,0.0370393394781963,5.92955304002438,3.03760382387848e-09,1.31852256648485e-06
"AT1G69850",943.300613991446,0.370523250732123,0.0625685922303135,5.92187290019625,3.18295590954333e-09,1.35157995176326e-06
"AT5G61000",456.511994295653,-0.328637887427641,0.0555400316888882,-5.9171353964746,3.27597009305941e-09,1.36147923037722e-06
"AT1G75370",2983.69151781558,0.23410751721451,0.0396335355696785,5.9068037673029,3.48808821449483e-09,1.41943389778599e-06
"AT2G04270",1864.24451514996,-0.229803471413828,0.0389596567373574,-5.89849836108734,3.66824610006269e-09,1.46228267494948e-06
"AT3G23210",737.662844607509,-0.361205530446912,0.0613689847752431,-5.88579934587131,3.96134685539988e-09,1.5373890165243e-06
"AT3G56680",2178.51860395527,-0.197633616207108,0.0335905222493147,-5.88361248867275,4.01407053922795e-09,1.5373890165243e-06
"AT4G30720",1875.74486044653,-0.244070853512666,0.0416224219452986,-5.86392723214019,4.52045647739126e-09,1.69803993024776e-06
"AT5G23510",399.493281292301,0.535620890785761,0.0919487403331974,5.82521183917056,5.70402000516286e-09,2.10220042944993e-06
"AT2G42040",186.446857502399,0.427906484152684,0.0741335005913258,5.77210681728893,7.82864600304253e-09,2.83179522921166e-06
"AT4G12300",664.096397503667,0.260205222469495,0.0451241465400375,5.76642978141696,8.09684218247405e-09,2.87555669727756e-06
"AT4G33440",244.066378617094,-0.352114075301955,0.0612251231089821,-5.75113707285135,8.86452046907272e-09,3.09197639861424e-06
"AT1G48650",4477.12194791736,-0.205635876930283,0.035895901506395,-5.72867286516396,1.01219374150169e-08,3.46862813206183e-06
"AT3G27270",68.703515956565,-0.535591380363326,0.0935424655914301,-5.72564959643734,1.03038702024741e-08,3.47009477008495e-06
"AT3G11880",729.177224922854,0.257070933513749,0.0450485081451259,5.70653600082789,1.15298529212481e-08,3.81716300187695e-06
"AT1G15670",161.260384170623,1.04245677599305,0.182954351603149,5.69790642779717,1.21287584742481e-08,3.94273995106869e-06
"AT1G30690",2785.92138780657,-0.314365218099594,0.0551969496613587,-5.69533678995434,1.23128621827262e-08,3.94273995106869e-06
"AT1G13440",40458.5660184263,-0.225164642930619,0.0395980353859463,-5.68625793517351,1.29853224442729e-08,4.09100489199973e-06
"AT1G69490",124.353192327736,0.788435415697393,0.13892175565858,5.67539196405698,1.3837145017493e-08,4.29017386709032e-06
"AT1G17500",939.829465892323,0.259087449666609,0.0457083329477035,5.66827606605211,1.44241428547802e-08,4.31227354230748e-06
"AT4G13830",1607.76906168792,0.280717417889336,0.0495155803684568,5.66927451522233,1.43403441881406e-08,4.31227354230748e-06
"AT5G22640",6916.55077196183,-0.223780593249967,0.0394915548876908,-5.66654298333839,1.45707292168276e-08,4.31227354230748e-06
"AT2G37220",21922.2296787241,-0.253141949040305,0.0447540512643839,-5.65629126053579,1.5467889301483e-08,4.44315120185099e-06
"AT5G46280",717.662205744887,-0.245495394564062,0.0433835505593354,-5.65872067636094,1.5250552974992e-08,4.44315120185099e-06
"AT2G40940",705.668212119971,0.267822918453232,0.0473971386022613,5.65061365203288,1.59876059921744e-08,4.52588272239337e-06
"AT1G22070",1009.30233072337,0.268326284515769,0.0477904868156596,5.61463802515286,1.96974146129615e-08,5.49642285192824e-06
"AT5G13100",1924.65040073123,-0.214630040974048,0.0383441105439025,-5.59747084831463,2.17501410504849e-08,5.9837395090017e-06
"AT5G49160",1312.13697705513,-0.249409945287141,0.0446806933135376,-5.58205181680952,2.3769753182528e-08,6.44853595714333e-06
"AT4G30060",626.711881049699,0.343494247361365,0.0615848247592279,5.57757935829631,2.43888532159807e-08,6.52585575161304e-06
"AT1G26730",258.85405256997,0.57398047652082,0.102968468345747,5.57433247033946,2.48480792367583e-08,6.55888556394055e-06
"AT3G19450",6648.23488077657,-0.343257303117346,0.0616409780613774,-5.56865439051854,2.5671410341101e-08,6.68586210923633e-06
"AT1G57820",682.483171147907,-0.273789667587219,0.0493170716287705,-5.55162053513931,2.83033455377618e-08,7.20419288951083e-06
"AT4G25230",1474.0331321111,0.163163331912163,0.0293933478453532,5.55102919104729,2.83992654734211e-08,7.20419288951083e-06
"AT3G06660",416.605993343028,-0.231949127064833,0.0418411384646427,-5.54356634585453,2.96372303002123e-08,7.42184640325702e-06
"AT5G14740",33675.0265555382,-0.304837068993227,0.0550201952869627,-5.54045777924491,3.01681970069224e-08,7.45918217893943e-06
"AT5G28500",6886.61055882736,-0.195178525323222,0.0353097530736125,-5.52760946575641,3.24623677764165e-08,7.92609287220929e-06
"AT5G10400",875.068352164737,-0.282063263577238,0.0512070154275623,-5.50829337000213,3.62329210949041e-08,8.73750182403409e-06
"AT4G04955",444.921745220441,0.497990329476613,0.09048272681674,5.50370603314401,3.71889455397284e-08,8.85867894179897e-06
"AT1G63800",528.922208102595,0.301906050013383,0.0548989953153398,5.49930009245587,3.81301721865345e-08,8.97345365445276e-06
"AT5G41880",348.801828780881,-0.303845317874701,0.0553246220620994,-5.49204507052301,3.9730596191591e-08,9.23878256440889e-06
"AT5G26742",22064.9574046208,-0.207936087316056,0.0379271787510536,-5.48250869596464,4.19336381198307e-08,9.6363500399371e-06
"AT2G30720",396.980830132504,0.376078863390561,0.0688161826189093,5.46497711843758,4.62966518901585e-08,1.050640124429e-05
"AT3G46940",402.561607138917,-0.371223549933811,0.0679513844599271,-5.46307559270897,4.67955208238997e-08,1.050640124429e-05
"AT3G18820",3007.64912905955,0.224073499876636,0.0411442297786156,5.4460492050114,5.15008952641892e-08,1.14314430363115e-05
"AT1G27290",400.841645638955,0.439714848492611,0.0808667473217662,5.43752361824323,5.40261906365927e-08,1.18572312551075e-05
"AT2G37470",715.789100190577,-0.305439187878942,0.0562616786530112,-5.42890285522248,5.67015349228134e-08,1.23061231294146e-05
"AT2G36990",4384.38045126811,-0.152124166025041,0.0281104847572233,-5.41165217671854,6.24458941217797e-08,1.34039082404475e-05
"AT3G45040",424.775264989594,0.378670836078168,0.0700957185607769,5.40219636595692,6.58298276610733e-08,1.39766741706929e-05
"AT1G05010",5771.38492480393,0.370964117518194,0.0687298379440648,5.39742459192323,6.76042722496939e-08,1.40422658376238e-05
"AT3G50740",1075.41832195681,0.387015508638475,0.0716903542249788,5.39843208786419,6.72258054025102e-08,1.40422658376238e-05
"AT4G02060",850.88327740646,-0.290106833298734,0.0537835466236301,-5.39396993152686,6.89177558892319e-08,1.40422658376238e-05
"AT5G25280",1346.92993125326,0.3765441912455,0.0698116152008059,5.39371836853236,6.90143613583106e-08,1.40422658376238e-05
"AT2G44300",167.19927180065,-0.461665615992033,0.0856675559898274,-5.38903684898928,7.0836282144311e-08,1.41188275420901e-05
"AT5G22880",2235.749359947,-0.306521545162645,0.0568607687425025,-5.39073867521466,7.01686517289461e-08,1.41188275420901e-05
"AT4G39960",4269.89298072077,-0.208935448404932,0.0387850568285271,-5.38700895369724,7.16398666469825e-08,1.41347627799546e-05
"AT4G34670",5899.32463685577,-0.205652604096053,0.0381967639070439,-5.38403212891362,7.28354939869341e-08,1.42269570404678e-05
"AT5G04430",6976.9428455904,-0.171612570814576,0.0318887236524258,-5.38160676122017,7.38238983524693e-08,1.42772495694929e-05
"AT2G01290",1660.90143848995,-0.305657673356981,0.0568418809816367,-5.37733213747319,7.55976391906075e-08,1.43757096747915e-05
"AT2G30250",495.873008119877,0.646666113629769,0.120268828534121,5.37683888262289,7.58049504174229e-08,1.43757096747915e-05
"AT1G53390",1251.95385610487,0.233358658923305,0.0434252164732832,5.37380531118078,7.70920955590919e-08,1.44792298322668e-05
"AT1G47395",227.087396765697,-0.857230480118196,0.159678598641826,-5.36847446939989,7.94054288752211e-08,1.46322371994858e-05
"AT1G47490",2537.2220127888,-0.184517480228844,0.0343639772721855,-5.36950303416112,7.89539087268189e-08,1.46322371994858e-05
"AT5G65910",864.885533426266,0.264551691937081,0.0492942916763332,5.36678148606191,8.01540664693075e-08,1.46322371994858e-05
"AT4G00370",5891.96781236066,-0.165422304381854,0.0308396054535879,-5.36395657301152,8.14184865952786e-08,1.47254379506072e-05
"AT1G06645",259.161084645552,0.31649638617128,0.059051484012101,5.35966862587945,8.33747405218146e-08,1.49409064826844e-05
"AT5G56250",1333.96095020343,0.219731532137685,0.0410274410498158,5.35572111043644,8.52158648312576e-08,1.51320135249905e-05
"AT1G76680",2291.63662611579,0.73013104805104,0.136620609080362,5.34422334204035,9.08055496566087e-08,1.59793225355184e-05
"AT1G10150",393.324174687551,0.624742872959561,0.117252244576154,5.32819542361766,9.91933649316472e-08,1.72994999750881e-05
"AT2G25735",68.1056328032548,1.36941988921365,0.257377805828293,5.32066036077424,1.03391266979837e-07,1.7872049716081e-05
"AT2G45170",255.590243410596,0.561374939231233,0.105585068202529,5.31680235461352,1.05606671496493e-07,1.80948694240439e-05
"AT5G11590",499.307488151659,-0.45656109267688,0.0862271653376274,-5.29486375771706,1.19105176434975e-07,2.02302731417772e-05
"AT4G35460",758.248993801673,-0.235861864369182,0.0445887743818114,-5.28971400625433,1.22507765725706e-07,2.06288292062088e-05
"AT1G53800",2033.43256505122,-0.177532046261314,0.0336008111355662,-5.28356430280926,1.26694364915875e-07,2.09722121178117e-05
"AT4G36648",2287.06165071508,0.387874403603765,0.0733928545992622,5.28490689892943,1.2576870333318e-07,2.09722121178117e-05
"AT1G13880",684.622829215367,0.255122973092449,0.0483304983390918,5.27871596320981,1.30092277461837e-07,2.13537181148073e-05
"AT2G04900",639.190252378488,0.223016487315362,0.0424201786012237,5.25732080036383,1.46169208818793e-07,2.36096620915006e-05
"AT3G45030",2410.8312941701,-0.261495641038854,0.0497403382334848,-5.25721477428186,1.46253474277969e-07,2.36096620915006e-05
"AT1G60490",1038.07901118071,0.185860050296197,0.0354100416023351,5.24879502779066,1.53097302338674e-07,2.43125984274903e-05
"AT2G25850",789.837500590912,0.170309548456389,0.032441988321988,5.2496643166892,1.52376626465176e-07,2.43125984274903e-05
"AT5G58787",248.127451083422,0.302404649475323,0.0577050595263037,5.24052226889183,1.60122762227517e-07,2.52232089886298e-05
"AT5G15090",5532.87900652197,-0.199961610502986,0.0383570139792869,-5.21316937264634,1.85641253665832e-07,2.90090448628376e-05
"AT1G77770",429.05659127442,0.254916739159856,0.0490107358844127,5.20124284118185,1.97960240409666e-07,3.04909147569511e-05
"AT3G14740",168.845591861071,-0.406554978673262,0.0781851007827288,-5.19990349316107,1.99392027621553e-07,3.04909147569511e-05
"AT3G57280",855.665878556294,0.27512404189785,0.0529133873036036,5.19951671812765,1.99807356212038e-07,3.04909147569511e-05
"AT2G03340",999.337559078762,0.229856341188869,0.0443032955790476,5.18824476113183,2.12285468736787e-07,3.21439694638423e-05
"AT5G48930",9318.4167862094,-0.204039749239169,0.0393625339946295,-5.18360299839964,2.17639947706293e-07,3.27012392195924e-05
"AT5G50310",1950.57551869518,-0.163465077138645,0.031570915567954,-5.17771101021125,2.24624819071358e-07,3.34931037474873e-05
"AT3G56970",122.703724134053,-1.50908464527301,0.291683930572792,-5.17369826410923,2.29505345465899e-07,3.39615750983743e-05
"AT5G08660",845.598094733704,0.385550416861925,0.0746396421843886,5.16549122662549,2.39808277313348e-07,3.5219361509486e-05
"AT1G48480",1988.46212312272,-0.318268758283283,0.0616435467949845,-5.16305071383689,2.42957281983824e-07,3.5415556634254e-05
"AT2G16800",897.245806416026,-0.199268736531007,0.0386178036726695,-5.16002251759423,2.46920142145326e-07,3.57266010112937e-05
"AT1G75150",199.593378538731,-0.337792816504615,0.0655793531262635,-5.1509019287556,2.5923672878223e-07,3.72328751713478e-05
"AT3G02740",852.41404132422,0.186241940806649,0.0361942634117798,5.14562041746191,2.66638094810274e-07,3.79057868782211e-05
"AT3G52910",339.308919606107,-0.336525547184045,0.0654107870456027,-5.14480198731484,2.67803132606078e-07,3.79057868782211e-05
"AT1G22360",995.735365369095,0.536037978397467,0.104455750975574,5.13172298692115,2.871018275803e-07,4.00568571294715e-05
"AT1G80920",901.42116627448,0.590740318465703,0.115092963624676,5.13272314710861,2.85579830058317e-07,4.00568571294715e-05
"AT3G48800",551.567825523881,-0.30048350587838,0.0586072366776122,-5.12707172206882,2.94283430490477e-07,4.07676471473084e-05
"AT1G06160",19.0482448303448,1.4573694211987,0.284399684884522,5.12437073124905,2.98533080024227e-07,4.09410281069003e-05
"AT2G24550",423.213880035866,0.491420162685951,0.0959373077341486,5.12230512083706,3.0182296868856e-07,4.09410281069003e-05
"AT5G25350",1207.05976309417,0.26894636627719,0.0525028198391535,5.12251279266768,3.01490634323123e-07,4.09410281069003e-05
"AT2G01450",2319.94862933926,0.281694189144397,0.0550258969879085,5.1193020843676,3.06668407678319e-07,4.13114069460731e-05
"AT5G39660",150.792811814843,0.562764703564549,0.110000451268196,5.11602177151487,3.12047058117201e-07,4.17480492205704e-05
"AT5G65010",5735.79548080675,-0.347871475102136,0.0680313035604368,-5.11340304971665,3.1640618250344e-07,4.20432786587735e-05
"AT1G15500",7195.24966575857,-0.198717111066274,0.0388871853493536,-5.11009241941901,3.22001257937997e-07,4.24976389952899e-05
"AT1G73030",1384.21638748442,0.223306065828648,0.0438026250453176,5.09800646873602,3.4324909238877e-07,4.49978826955023e-05
"AT5G44090",1536.17521909428,0.169608017877492,0.0333183489160672,5.09052889459662,3.57066153704109e-07,4.64971545353491e-05
"AT1G07840",867.600345991267,-0.209755950320764,0.0412167010408621,-5.08910089899753,3.5976516430489e-07,4.65383639362081e-05
"AT5G53550",632.265709811021,0.475005510328746,0.0933907302588682,5.08621689767374,3.6527629590829e-07,4.6940407157741e-05
"AT5G18700",778.92936861102,-0.208637459701477,0.0410311886372524,-5.08485049131758,3.67915767800636e-07,4.69705796892145e-05
"AT3G23560",292.741172183046,0.443683629949726,0.087320389469676,5.08109998872377,3.75255519198632e-07,4.72894584290766e-05
"AT5G39550",292.597854138864,-0.322017136610346,0.0633606826615264,-5.08228641301998,3.72918533916214e-07,4.72894584290766e-05
"AT2G21860",2311.71605076379,-0.1769794442471,0.0349078255949719,-5.06990742707825,3.98009245372448e-07,4.98353499350001e-05
"AT1G47500",1379.45609260874,-0.200711436866331,0.0396496837150997,-5.06211949403003,4.1462100465285e-07,5.06810309708133e-05
"AT2G02070",1438.05822451593,-0.214296221460741,0.0423537203132231,-5.05967881631017,4.19963276166825e-07,5.06810309708133e-05
"AT3G02380",2789.09195420242,-0.313348580201005,0.061932571239166,-5.05951188415772,4.20331081619401e-07,5.06810309708133e-05
"AT4G27520",16810.83925887,-0.311329437008134,0.0615303334126958,-5.05977165636318,4.19758853932086e-07,5.06810309708133e-05
"AT5G13500",680.000897570897,0.291234114988913,0.0575444455392187,5.06102912731041,4.16999498032261e-07,5.06810309708133e-05
"AT5G28830",434.750430952564,0.462350317661038,0.0912960599358178,5.06429650946684,4.0991122412951e-07,5.06810309708133e-05
"AT3G24320",452.856747666782,-0.216136705191444,0.0427504199648234,-5.05577969454544,4.2863591844029e-07,5.13653091711299e-05
"AT3G10160",2129.54857231855,-0.153591795405308,0.0304067648453758,-5.05123765012001,4.38956525395224e-07,5.22813281130787e-05
"AT1G73750",826.713852110237,0.293172812892096,0.0581012946364478,5.04589122714977,4.51412179423475e-07,5.28475827289085e-05
"AT4G32900",599.554636572539,-0.198620284001827,0.0393474081469949,-5.04786193946541,4.46781810247256e-07,5.28475827289085e-05
"AT5G57630",491.960253244686,0.445264767839641,0.0882461118909399,5.04571542358634,4.51827487622369e-07,5.28475827289085e-05
"AT3G27770",2593.36953266761,0.194610160159568,0.0385982358667877,5.04194442541926,4.60825136119453e-07,5.35791510941742e-05
"AT1G51680",6924.46681487798,-0.225989897105657,0.0449480255309869,-5.02780476864019,4.96126596140772e-07,5.73422532687438e-05
"AT3G04550",3263.34731786942,-0.242874339026418,0.0483353199235665,-5.02477979685412,5.04010499764884e-07,5.79108064229852e-05
"AT5G19140",10664.3953509991,0.243214974549436,0.0484662044833714,5.01823852604101,5.2147406473161e-07,5.95669760608336e-05
"AT5G18310",473.902202023714,0.3027955177093,0.0604466236119784,5.00930407053036,5.46272074010385e-07,6.20368164049119e-05
"AT1G61670",919.131118824308,0.238462823753762,0.0476375799064909,5.00577116263771,5.5638825816219e-07,6.28204152987402e-05
"AT3G24495",298.352196790159,-0.251290902548786,0.0502848390890824,-4.9973492428525,5.81237462994297e-07,6.48760649409577e-05
"AT5G07090",7720.85684686264,-0.215708294080331,0.04316295683571,-4.99753283588461,5.80684532506188e-07,6.48760649409577e-05
"AT1G53770",253.189392104505,0.291331853091771,0.0583670453767785,4.99137571914302,5.9950752013208e-07,6.65351158564768e-05
"AT1G64770",8355.26472184785,-0.157351967698271,0.0315384370144366,-4.98921261146339,6.06258933464753e-07,6.69042697591357e-05
"AT1G23205",1189.46850245445,-0.590747922865,0.118504131604901,-4.98504073119226,6.19487612635098e-07,6.79800648179852e-05
"AT1G47400",222.861156820404,-0.836339969440544,0.167946870531515,-4.97978894631208,6.36536514040123e-07,6.94607135684118e-05
"AT5G44290",2397.0426653734,0.187467592303897,0.0376918125874428,4.97369533155201,6.56885198858391e-07,7.1282992162783e-05
"AT4G34920",2816.36506239514,0.286915340796636,0.0576997470686618,4.97255803314375,6.60751822250232e-07,7.1306438364717e-05
"AT2G07690",714.854066459119,-0.236289980284,0.0475704877418874,-4.96715487900997,6.79423247963754e-07,7.29185401234946e-05
"AT3G27360",691.688033536287,-0.284941681141062,0.0574215713859371,-4.9622759228572,6.96719233910678e-07,7.43662119998758e-05
"AT5G08020",292.086606474639,-0.28934344420535,0.0583213649457695,-4.96119122853859,7.00621738457018e-07,7.43763283547876e-05
"AT5G62210",634.939542208095,-0.395606207242344,0.0797603961171795,-4.95993283008702,7.05175587331748e-07,7.4455106742438e-05
"AT5G08420",2261.12784840224,-0.125451697253618,0.0253234577606992,-4.95397186431282,7.2713725001447e-07,7.63611392716809e-05
"AT4G29905",3128.49840728235,-0.512663339688146,0.103606210144766,-4.9481912230147,7.49063013162243e-07,7.82430365566743e-05
"AT4G32300",950.461826238394,0.362061686546416,0.0732141949586313,4.94523892191937,7.60505320127361e-07,7.85976212595119e-05
"AT4G34740",2399.52746752369,-0.259726644301366,0.0525137152097006,-4.94588210459328,7.57998265232141e-07,7.85976212595119e-05
"AT2G43620",137.754427586207,1.81800713014328,0.368452383554191,4.93417117459328,8.04918261015934e-07,8.18878562105429e-05
"AT3G56340",3825.75369813042,-0.281896910629257,0.0571215715394051,-4.9350342266895,8.01367053112426e-07,8.18878562105429e-05
"AT5G67240",1664.21922580657,-0.170777254354668,0.0346080680524503,-4.9346081409643,8.03118381543982e-07,8.18878562105429e-05
"AT1G68890",3243.58679217945,-0.175217158210436,0.0355805136808472,-4.92452581719624,8.45651641705382e-07,8.47082744483652e-05
"AT2G31800",1351.12352242543,0.294732013051424,0.0598405842909058,4.92528635112635,8.42369043501586e-07,8.47082744483652e-05
"AT5G01630",207.543693395988,-0.292402153587755,0.0593572336453112,-4.92614186393864,8.38691165445157e-07,8.47082744483652e-05
"AT3G49010",9350.11703937839,-0.23127847027919,0.0470125698378278,-4.91950282822226,8.67643147868707e-07,8.64677224863237e-05
"AT5G18120",427.131839324616,0.254564759406929,0.0517840286032091,4.91589330288515,8.8378525063062e-07,8.76293263988219e-05
"AT1G61380",783.456399615754,0.624460117459592,0.127246799850046,4.90747207941957,9.22577839801703e-07,9.01035647242333e-05
"AT4G30780",592.809568653002,0.212615696068455,0.0433223890140879,4.90775557182026,9.21245665273913e-07,9.01035647242333e-05
"AT5G57170",533.408258844988,-0.28957460509391,0.0589861053082895,-4.90920028675322,9.14485445189582e-07,9.01035647242333e-05
"AT5G37020",2330.91678347987,-0.147312109618721,0.0300278750427114,-4.90584529904914,9.30258264401488e-07,9.04016650674342e-05
"AT3G10985",1015.57689059552,0.558378725980973,0.113901538023575,4.90229311798585,9.47243521217199e-07,9.15965727719582e-05
"AT5G25780",1460.19533459281,-0.174005356713027,0.0355269914147166,-4.89783541425768,9.68981417837515e-07,9.32370149488679e-05
"AT1G33590",2896.87081520043,0.368448579083496,0.0753039630995577,4.89281790649421,9.94023685084104e-07,9.4163511481221e-05
"AT3G17970",1498.84266696463,-0.250418579573257,0.0511938297130462,-4.89157738299545,1.00031050424592e-06,9.4163511481221e-05
"AT3G63160",4074.66011399925,-0.365060732706825,0.0746520865233393,-4.89016114228356,1.00753462855553e-06,9.4163511481221e-05
"AT4G13710",182.516110976349,-0.386568948814897,0.0790355132971415,-4.89107911985786,1.00284639880513e-06,9.4163511481221e-05
"AT4G17900",369.514687676748,0.281414885368379,0.0575185381848277,4.89259453124646,9.9515290830879e-07,9.4163511481221e-05
"AT5G54130",3271.87292210558,-0.24618184587836,0.0503367841569304,-4.89069474742091,1.00480687723247e-06,9.4163511481221e-05
"AT4G19520",1646.40589594964,0.356427531657122,0.0730441898088801,4.87961510134774,1.06293075601452e-06,9.88677450344361e-05
"AT1G13730",1451.71681485262,-0.184903796093264,0.0379010303044203,-4.87859550540237,1.06843925587944e-06,9.8909118412764e-05
"AT1G77420",473.151524509599,0.41260446175725,0.0847343431058996,4.86938880545264,1.11943954397073e-06,0.000102657336208358
"AT3G57830",495.245377456889,-0.260524830342938,0.0534988189180235,-4.86973050268907,1.11750555731737e-06,0.000102657336208358
"AT1G51060",3422.56066363165,-0.278565135639772,0.0572643895659841,-4.86454387711214,1.14721056771996e-06,0.000104225414043135
"AT3G02120",103.513236864637,-0.457631353686093,0.0940644422551085,-4.86508336960069,1.14408571463949e-06,0.000104225414043135
"AT2G36895",2162.56947845426,0.202298504584837,0.0416002904407552,4.86291087012815,1.15671941664627e-06,0.00010460277946922
"AT3G29200",1946.83655687226,-0.23377536816604,0.0480912354343778,-4.8610805285931,1.16746746141233e-06,0.000104796395986594
"AT4G00020",433.033762990862,-0.265687905537312,0.0546601856549763,-4.86072087669763,1.169590658121e-06,0.000104796395986594
"AT5G42760",1384.92028479533,-0.313528774779943,0.0646192187929814,-4.85194313141397,1.22257683220827e-06,0.000109043804856275
"AT5G57070",483.516307370437,-0.273611509830303,0.0564727633329761,-4.84501720266507,1.26600709007827e-06,0.000112404165865904
