"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT2G41410",953.548582007471,0.826014029292778,0.0974858537658844,8.47316813038822,2.38807517768361e-17,6.10128332115062e-15
"AT4G09570",397.074183862505,0.636888406404166,0.0755954274411767,8.42495939188584,3.60875384311496e-17,9.12493871237944e-15
"AT2G31865",57.1727775228221,1.60847818600364,0.19102525625557,8.42023833671331,3.75719174373843e-17,9.40333080598697e-15
"AT5G08790",498.218881801264,0.945442012050867,0.112490411940719,8.4046453003399,4.29156666959118e-17,1.06322480510165e-14
"AT1G78080",1112.65760727776,0.345891920512255,0.0413939930754732,8.35608973218877,6.48314024870465e-17,1.59011980879979e-14
"AT5G25930",179.864177887635,1.34876094630709,0.161454499141204,8.3538145637397,6.60930788432686e-17,1.60501479682064e-14
"AT3G29000",18.1967521632534,2.73859536354747,0.329965659445823,8.29963750817868,1.04429534933845e-16,2.51112078757099e-14
"AT2G32190",19.8327751421432,1.16984898396784,0.141089594871056,8.29153266076768,1.1179842455108e-16,2.66221355239256e-14
"AT4G18880",132.129376529788,1.02407221089118,0.123732152450607,8.2765246591825,1.2682225586964e-16,2.98556934938247e-14
"AT5G19240",680.782695246634,1.33966405439452,0.161881231159661,8.27559838035349,1.27812117945594e-16,2.98556934938247e-14
"AT4G38560",19.4070414324461,2.77526429615402,0.336079982805807,8.25774945887692,1.48444730799285e-16,3.43481501161703e-14
"AT1G31280",485.192714028191,1.66356345202576,0.201812896602647,8.24309783978367,1.67808243823629e-16,3.84657270678706e-14
"AT1G73805",55.9507391544501,2.41394282619478,0.293590702971002,8.22213647014974,1.99909520699269e-16,4.53707496632512e-14
"AT5G40840",329.050179019768,2.32411656366383,0.282701129969007,8.22110815021725,2.01631333358926e-16,4.53707496632512e-14
"AT2G04495",5.66092074705372,4.31224170527046,0.524838683527517,8.21631834812034,2.09845941206651e-16,4.67899218179595e-14
"AT4G23190",123.987159923599,1.52963558931348,0.186496266607726,8.20196359496512,2.36491922786347e-16,5.2256192704331e-14
"AT2G11520",263.547907790932,0.370028464722652,0.0452793331418689,8.1721270841883,3.02999108722087e-16,6.6354099460952e-14
"AT2G24255",8.47700337999358,5.26993873971136,0.645124647658309,8.16886900669557,3.1129393736905e-16,6.7567313290714e-14
"AT1G60500",10.6597950854866,5.2380479515532,0.642667155166991,8.1504833558705,3.62472531205567e-16,7.79856471305171e-14
"AT5G48540",125.788618918741,0.955423882719414,0.117240829181715,8.14924194402082,3.66212614778748e-16,7.81051895885075e-14
"AT3G09830",162.168705158319,1.06166593390694,0.130621846683149,8.12778230338629,4.37215509379355e-16,9.2444696539202e-14
"AT2G21640",92.7019319571314,1.82720391832701,0.224899834043466,8.12452319539674,4.49124434230421e-16,9.41510683621327e-14
"AT5G49110",168.004542168279,1.92190469828385,0.236679095329711,8.12029763594667,4.65041781954342e-16,9.66616931016453e-14
"AT5G38650",195.847334032116,0.901958646576891,0.111139218187323,8.1155748734588,4.83490497332804e-16,9.96518607401823e-14
"AT2G38470",635.857977931936,2.33809242156861,0.288751462316958,8.09724876475991,5.62160419631294e-16,1.14900905102473e-13
"AT5G56510",6.1878086168912,4.65958041695474,0.576941395110816,8.07634961963469,6.67343699755884e-16,1.35272222511674e-13
"AT5G42380",9.90497960778603,3.2091213483855,0.398512343059704,8.05275270458742,8.09523651043265e-16,1.62747431058509e-13
"AT1G56510",576.499534139668,1.49258227511194,0.185472540008115,8.04745691759348,8.4532112971399e-16,1.68562531288578e-13
"AT1G09932",43.2638809418926,1.25330591010171,0.155798919935254,8.04438124874391,8.66822692228288e-16,1.71456130421639e-13
"AT1G27720",28.6045476205394,1.54271058574787,0.191800757318705,8.04329767678878,8.7452541949837e-16,1.71595879712292e-13
"AT2G18000",44.8624180372814,1.89432833738527,0.235817364438912,8.03303158735791,9.50931724422253e-16,1.83649625235469e-13
"AT3G45730",205.238205317008,2.85893317416311,0.355869420228323,8.03365788588646,9.46087708498187e-16,1.83649625235469e-13
"AT5G18310",327.63802539833,0.716467792982765,0.0893394478779055,8.01961294815607,1.06078888343129e-15,2.03265382374369e-13
"AT1G35210",16.0382534405965,2.52277637418331,0.315332130791371,8.00037841957952,1.24037414044851e-15,2.3583454684326e-13
"AT1G17380",30.5188513411324,1.9614647186986,0.245346873476876,7.99465952389024,1.29932426342006e-15,2.45142509299259e-13
"AT4G12720",462.087654803718,1.30819631085449,0.16368990234122,7.99191820719332,1.32855175159376e-15,2.48743426040765e-13
"AT3G42860",104.219712731734,1.57886023078237,0.197772272198667,7.98322339744555,1.4256055514931e-15,2.64892631526298e-13
"AT1G21528",9.58466960062308,5.16669311587558,0.647478233468865,7.97971707588535,1.4666908802356e-15,2.70477648267207e-13
"AT1G70440",22.4899402345367,2.40995341604373,0.302066263701565,7.9782276461853,1.4844941860589e-15,2.71717827622885e-13
