"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT5G14660",1933.59577579719,-0.164410692932598,0.0312505960340548,-5.26104182952013,1.43241439470325e-07,3.86943404095536e-05
"AT5G25930",295.664803882717,0.919001775081386,0.174698046656571,5.26051545892782,1.43652125520453e-07,3.86943404095536e-05
"AT1G18470",1306.67661134197,0.176268121102677,0.0335686827634682,5.25096925442976,1.51300935463733e-07,3.99079566195389e-05
"AT3G03450",661.71503127299,-0.546502704716878,0.10420404857682,-5.24454387502988,1.56669422129786e-07,4.03282193229263e-05
"AT4G12120",273.328126630898,0.376870107122469,0.0718494326974667,5.2452760303528,1.56048520742473e-07,4.03282193229263e-05
"AT3G06730",1109.84279969691,-0.273393955002014,0.0523129928050697,-5.22611956117178,1.73104448197848e-07,4.40282920922265e-05
"AT2G15960",422.23717317688,0.6027253263303,0.115548316579352,5.21621901705838,1.82612241404101e-07,4.59001239717484e-05
"AT1G47400",222.861156820404,-0.874345325268745,0.167879975149073,-5.20815734272267,1.90725166819381e-07,4.73818975476288e-05
"AT5G26770",306.520790783398,0.364357195142072,0.0700105229168088,5.20432043587256,1.94707787504875e-07,4.78153089659961e-05
"AT3G16530",764.516640904922,0.540061355317325,0.104024408790579,5.19167916065327,2.08405909794393e-07,5.00291265478337e-05
"AT5G28830",434.750430952564,0.473593633615832,0.0912016538089547,5.19281848340048,2.07134113000517e-07,5.00291265478337e-05
"AT1G03475",5652.54107937942,-0.178672668036362,0.0345099122454717,-5.17743037900095,2.24962851397264e-07,5.34036813344727e-05
"AT5G49160",1312.13697705513,-0.230278001773966,0.0445935476706022,-5.16393096765823,2.41816908047657e-07,5.67738268180021e-05
"AT5G11480",2013.82523592244,-0.183792498790853,0.0356271608549532,-5.15877477689331,2.48571104137025e-07,5.77252352161689e-05
"AT1G22070",1009.30233072337,0.246157187533286,0.0477423053833582,5.15595519648054,2.52341232185304e-07,5.79706497380539e-05
"AT5G11270",1588.20541991933,-0.201572211831318,0.039126068615238,-5.15186470211357,2.57909082163256e-07,5.81722072015949e-05
"AT5G61520",250.090382280678,0.487796345385383,0.0946935292960587,5.15131655786417,2.5866415558865e-07,5.81722072015949e-05
"AT1G74850",2493.32818520465,-0.210223429467081,0.0409105334256636,-5.13861374721665,2.76772638845407e-07,6.15963273847096e-05
"AT5G24660",724.675907413527,-0.534320655124434,0.104042304043943,-5.13560959683052,2.81230929280659e-07,6.19432866400133e-05
"AT5G49520",108.324802382992,1.24842408338925,0.243318423615436,5.13082431177665,2.88476068834349e-07,6.28907266392436e-05
"AT5G13100",1924.65040073123,-0.196285493243857,0.0382710327267609,-5.12882666755436,2.91553629325442e-07,6.29196291973541e-05
"AT3G24495",298.352196790159,-0.256410930586381,0.0500390749353202,-5.12421404508006,2.98781414833394e-07,6.38346492791546e-05
"AT3G48280",123.396016941597,-0.463679995361345,0.0905946941762411,-5.11818048040773,3.08497324948514e-07,6.52578747279703e-05
"AT1G64430",2315.96275553992,-0.138220504211968,0.0270550032984065,-5.10887035153714,3.24090633322853e-07,6.78842782445369e-05
"AT1G16080",6074.18287110407,-0.173303376993097,0.0340222811702062,-5.09382002124129,3.5091991652952e-07,7.20904232370499e-05
"AT5G06290",8087.44982104635,-0.213397355231478,0.0418809629911229,-5.09533067032652,3.48133066273914e-07,7.20904232370499e-05
"AT1G06670",2280.29246533751,-0.137388944570242,0.0270330525943531,-5.08225788007903,3.72974572102863e-07,7.49391238673218e-05
"AT1G73030",1384.21638748442,0.222294252840353,0.0437494730122826,5.08107269721727,3.75309443192298e-07,7.49391238673218e-05
"AT4G19520",1646.40589594964,0.37099784508236,0.0730115542730722,5.08135799567809,3.74746104825547e-07,7.49391238673218e-05
"AT2G31800",1351.12352242543,0.303310445457642,0.0597990775597901,5.07215926791474,3.93326976225857e-07,7.50306325630843e-05
"AT2G34190",155.032291464888,-0.392105530404726,0.0772962121550046,-5.07276513910441,3.92076286341281e-07,7.50306325630843e-05
"AT3G14930",6841.0336393062,-0.181093690630975,0.0356911346792745,-5.07391239472512,3.89718530825978e-07,7.50306325630843e-05
"AT5G15090",5532.87900652197,-0.194547192055231,0.038337815108651,-5.07455084500449,3.88412366453936e-07,7.50306325630843e-05
"AT5G46280",717.662205744887,-0.219156954886396,0.0432007157222057,-5.0729936118569,3.9160565096878e-07,7.50306325630843e-05
"AT2G37660",8605.45004472401,-0.22554030874837,0.0444881173826304,-5.06967527550241,3.98495006788758e-07,7.53437683189541e-05
"AT1G28050",218.81880926705,0.443978383628209,0.0876088072312339,5.0677368823933,4.02573353747654e-07,7.5447190375602e-05
"AT5G51110",8677.98483132394,-0.159075292528155,0.0314043065656001,-5.06539739050962,4.07549259024891e-07,7.57155645136243e-05
"AT2G45460",448.346876264692,0.626878069916495,0.1238357553963,5.06217342406769,4.14503703635397e-07,7.63437209325022e-05
"AT5G19140",10664.3953509991,0.245034269106747,0.0484609443007875,5.0563246887198,4.27413406812959e-07,7.80486105688792e-05
"AT3G23890",992.656594951803,-0.313438081668449,0.0623391929937154,-5.02794576920571,4.95762026253888e-07,8.91051537737498e-05
"AT3G56170",354.65107390703,0.291201991012088,0.0579191025899641,5.02773658413945,4.96302986149133e-07,8.91051537737498e-05
"AT1G17850",767.642139598115,-0.240322544938961,0.0478656212749211,-5.02077563265382,5.14632446154314e-07,9.16260184340577e-05
"AT2G30870",4368.15887754937,0.27436758974554,0.0547411824848918,5.01208737720023,5.38427431323522e-07,9.50702650431987e-05
"AT3G48800",551.567825523881,-0.292885212039698,0.0584599759096633,-5.01001253391356,5.44264906251083e-07,9.53132764102819e-05
"AT1G80770",1933.13247711105,-0.181245623897951,0.0362415998160825,-5.00103816657459,5.70224217309918e-07,9.83378537502224e-05
"AT5G53860",2922.31973788488,-0.161039794741938,0.0322023986082069,-5.00086334254916,5.70741580389777e-07,9.83378537502224e-05
"AT2G24120",2794.0290788548,-0.217720041040297,0.0435623370557524,-4.99789625064543,5.79591524532844e-07,9.90637833731537e-05
"AT3G05410",663.602840881563,-0.25167353762497,0.0503909945917086,-4.99441496767719,5.90143855334738e-07,0.00010006685293037
"AT3G26200",79.0475090993676,1.83629537133359,0.367924745256955,4.99095370726191,6.00818972203158e-07,0.000101074782213547
"AT3G04910",1711.67065519023,0.161478853336051,0.0323837079959713,4.98642259731775,6.15075313761818e-07,0.000101085262142471
"AT4G14746",421.71891949609,0.525150056187285,0.105261360491555,4.98901072278481,6.06892787108336e-07,0.000101085262142471
"AT5G11450",3347.48010279501,-0.136040198129805,0.0272810374250311,-4.98662114678176,6.14443839418794e-07,0.000101085262142471
"AT3G19590",338.358261174691,-0.222269817843277,0.0446150276800211,-4.98194956724886,6.29468424583102e-07,0.000102661014436778
"AT1G58080",4814.57406098254,-0.13112596479873,0.026353195726139,-4.97571399542521,6.50075718329225e-07,0.000105218694864423
"AT5G15970",7396.9956290786,0.38949047784111,0.0783032845065157,4.97412695132475,6.55423479867548e-07,0.000105286636446392
"AT2G30990",861.771049858864,0.315471623240696,0.0634621475598276,4.97102029116319,6.6601477853314e-07,0.000105403005506374
"AT5G01890",738.49583375729,-0.2484780386594,0.049976404001786,-4.97190711541631,6.62974692384758e-07,0.000105403005506374
"AT5G52440",3440.37113934353,-0.16328851238305,0.0328637142086472,-4.96865665719808,6.74183216855738e-07,0.000105911209030315
