gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,deg_flag,direction,tau_subtissue,tau_broad,predominant_subtissue,predominant_broad_organ,tissue_class
AT1G04083,1.937176183,0.280159585,0.287264369,0.975267437,0.329427619,0.518538776,no,none,,,,,unannotated
AT1G04090,18.64702735,0.407305229,0.117201378,3.475259719,0.000510359,0.003429667,no,none,0.904410275,0.489722378,mature_pollen,Flower,tissue_specific
AT1G04093,0.386460969,-0.8669456,0.795800844,-1.089400202,0.275977442,0.461190893,no,none,,,,,unannotated
AT1G04097,0.226720748,-0.127386176,0.913034131,-0.139519621,0.889039552,,no,none,,,,,unannotated
AT1G04100,44.7126538,0.455939782,0.093227603,4.890609287,1.01E-06,1.86E-05,no,none,0.559222394,0.519651865,,,constitutive
AT1G04103,0.255765187,0.64247251,1.126755802,0.570196762,0.568544252,,no,none,,,,,unannotated
AT1G04105,0.303333661,-0.487332371,1.405876267,-0.346639589,0.7288621,,no,none,,,,,unannotated
AT1G04110,102.4641048,-0.34109019,0.114462122,-2.979939418,0.002883054,0.014092834,no,none,0.82089584,0.531972998,rosette_vegetative,Leaf_Shoot,tissue_specific
AT1G04117,49.57733614,0.06917957,0.086979831,0.795351849,0.426408861,0.613691476,no,none,,,,,unannotated
AT1G04120,1123.410657,0.017494265,0.037795285,0.462868982,0.643458282,0.786787563,no,none,0.733005239,0.770578946,seed_stage_9,Seed_Silique,tissue_specific
AT1G04123,0.355542665,0.434205536,0.898712678,0.48314166,0.628995155,0.775790213,no,none,,,,,unannotated
AT1G04130,104.1945956,-0.027545284,0.062457154,-0.44102689,0.65919353,0.797122699,no,none,0.503854423,0.255172,,,constitutive
AT1G04133,0.580304004,-0.029078992,0.732822724,-0.039680801,0.968347609,0.984685684,no,none,,,,,unannotated
AT1G04140,1004.555454,0.051448762,0.035098846,1.465824891,0.142695998,0.292634176,no,none,0.408807619,0.077021219,,,constitutive
AT1G04147,1.662631122,0.087582227,0.378562666,0.231354633,0.817039306,0.899974284,no,none,,,,,unannotated
