gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,deg_flag,direction,tau_subtissue,tau_broad,predominant_subtissue,predominant_broad_organ,tissue_class
AT1G31280,485.192714028191,1.66356345202576,0.201812896602647,8.24309783978367,1.67808243823629e-16,3.84657270678706e-14,yes,up,0.600485319962623,0.679812634543858,seed_stage_9,Seed_Silique,tissue_specific
AT1G32560,12.7791881551011,-1.0283521781977,0.352809349890834,-2.91475319040124,0.00355969933064725,0.016722609745793,yes,down,0.937852051006807,0.99873413088527,seed_stage_9,Seed_Silique,tissue_specific
AT2G31945,11.6916553645407,1.17608378666611,0.234363974646803,5.01819355316243,5.21596127170401e-07,1.05554358177462e-05,yes,up,0.901516422781172,0.854876411460639,seed_stage_9,Seed_Silique,tissue_specific
AT2G32190,19.8327751421432,1.16984898396784,0.141089594871056,8.29153266076768,1.1179842455108e-16,2.66221355239256e-14,yes,up,0.907421389956211,0.92333437568063,seed_stage_9,Seed_Silique,tissue_specific
AT3G02480,80.0189697685684,1.19513253732928,0.337266862373222,3.54358127246649,0.000394731626207925,0.00277488753109824,yes,up,0.892908207978552,0.968937216358414,seed_stage_9,Seed_Silique,tissue_specific
AT3G08720,228.313007698612,1.00419762111447,0.140719492050605,7.13616576126744,9.59702688823678e-13,9.80776160365765e-11,yes,up,0.786034819045665,0.561718635323014,seed_stage_9,Seed_Silique,tissue_specific
AT3G54520,2.38173318900707,1.84010527196409,0.461475530039031,3.98743844946331,6.67905244971868e-05,0.000639411082881539,yes,up,0.749441427364778,0.355416755242418,seed_stage_9,Seed_Silique,tissue_specific
AT4G26120,22.0938650555592,1.12423214331752,0.171126462177819,6.56959846542795,5.04511236739978e-11,3.35342739932831e-09,yes,up,0.812252697324267,0.469904334545506,seed_stage_9,Seed_Silique,tissue_specific
AT4G27150,2.58601103800371,1.7052414530993,0.649606379451387,2.62503803386203,0.00866392887480604,0.0340982322709191,yes,up,0.905452148227052,0.999779818709921,seed_stage_9,Seed_Silique,tissue_specific
AT4G34320,21.195028966476,1.56154405367487,0.249848071963004,6.249974400067,4.10519967143195e-10,2.12871527148439e-08,yes,up,0.878579260603482,0.883278878444948,seed_stage_9,Seed_Silique,tissue_specific
AT4G36700,111.661527321145,1.92815072042483,0.370576500432568,5.20311114756098,1.9597957550975e-07,4.64873408948515e-06,yes,up,0.871843155714237,0.99906931622741,seed_stage_9,Seed_Silique,tissue_specific
AT5G01380,4.69976534060535,1.21771829267986,0.318116310124895,3.82790273218552,0.000129239807571411,0.0011017951895391,yes,up,0.682666426523757,0.474547358598174,seed_stage_9,Seed_Silique,tissue_specific
AT5G22540,2.95798616002884,2.15604454985856,0.414527025388254,5.20121588656171,1.97988957156749e-07,4.67829976125585e-06,yes,up,0.724095755143251,0.517387256614425,seed_stage_9,Seed_Silique,tissue_specific
AT5G27760,570.008402149501,1.21380839290461,0.159446496015932,7.61263761345578,2.68558003178464e-14,3.76395551083325e-12,yes,up,0.6839764374852,0.556098318633421,seed_stage_9,Seed_Silique,tissue_specific
