"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006281","DNA repair","8/13","342/16827",0.0233918128654971,30.2780026990553,15.2102593993633,3.16211602551515e-11,3.25697950628061e-09,1.36470270574864e-09,"AT4G02390/AT3G07800/AT3G27060/AT5G48720/AT5G20850/AT5G66130/AT2G31320/AT1G49980",8
"GO:0006974","DNA damage response","8/13","382/16827",0.0209424083769634,27.1075312122433,14.3518255024481,7.64499915496958e-11,3.93717456480934e-09,1.64971034396712e-09,"AT4G02390/AT3G07800/AT3G27060/AT5G48720/AT5G20850/AT5G66130/AT2G31320/AT1G49980",8
"GO:0006302","double-strand break repair","4/13","137/16827",0.0291970802919708,37.7922515440764,12.0230617583333,2.84023511072517e-06,9.75147388015643e-05,4.085952264552e-05,"AT4G02390/AT3G07800/AT5G20850/AT2G31320",4
"GO:0010212","response to ionizing radiation","2/13","27/16827",0.0740740740740741,95.8803418803419,13.7192408039812,0.000191298423556803,0.00492593440658767,0.00206400930679708,"AT5G48720/AT5G20850",2
"GO:0140013","meiotic nuclear division","2/13","118/16827",0.0169491525423729,21.9387222946545,6.34662076083846,0.00361597528810502,0.0408516935592708,0.0171172144704149,"AT5G48720/AT5G20850",2
"GO:0022402","cell cycle process","3/13","488/16827",0.00614754098360656,7.95728247162673,4.33674022199489,0.00558090404549078,0.0408516935592708,0.0171172144704149,"AT5G48720/AT5G20850/AT5G66130",3
"GO:0006260","DNA replication","2/13","152/16827",0.0131578947368421,17.0313765182186,5.52060003450415,0.00592311252451192,0.0408516935592708,0.0171172144704149,"AT3G27060/AT5G20850",2
"GO:1903046","meiotic cell cycle process","2/13","164/16827",0.0121951219512195,15.7851782363977,5.29052155443493,0.00686266433322053,0.0408516935592708,0.0171172144704149,"AT5G48720/AT5G20850",2
"GO:0006213","pyrimidine nucleoside metabolic process","1/13","10/16827",0.1,129.438461538462,11.2965916380335,0.00770092798285271,0.0408516935592708,0.0171172144704149,"AT3G07800",1
"GO:0033314","mitotic DNA replication checkpoint signaling","1/13","10/16827",0.1,129.438461538462,11.2965916380335,0.00770092798285271,0.0408516935592708,0.0171172144704149,"AT5G66130",1
"GO:1902969","mitotic DNA replication","1/13","10/16827",0.1,129.438461538462,11.2965916380335,0.00770092798285271,0.0408516935592708,0.0171172144704149,"AT5G20850",1
"GO:0000280","nuclear division","2/13","177/16827",0.0112994350282486,14.625814863103,5.06720640467201,0.00795225780362463,0.0408516935592708,0.0171172144704149,"AT5G48720/AT5G20850",2
"GO:0051321","meiotic cell cycle","2/13","179/16827",0.0111731843575419,14.4623979372583,5.03494235382581,0.00812642659789158,0.0408516935592708,0.0171172144704149,"AT5G48720/AT5G20850",2
"GO:0000731","DNA synthesis involved in DNA repair","1/13","11/16827",0.0909090909090909,117.671328671329,10.7628114936697,0.00846800224914412,0.0408516935592708,0.0171172144704149,"AT1G49980",1
"GO:0051726","regulation of cell cycle","2/13","189/16827",0.0105820105820106,13.6971916971917,4.88106527379849,0.00902311950670852,0.0408516935592708,0.0171172144704149,"AT3G27060/AT5G66130",2
"GO:1903047","mitotic cell cycle process","2/13","196/16827",0.0102040816326531,13.2080062794348,4.78013536017743,0.00967620826247211,0.0408516935592708,0.0171172144704149,"AT5G20850/AT5G66130",2
"GO:0048609","multicellular organismal reproductive process","2/13","198/16827",0.0101010101010101,13.0745920745921,4.75224248890004,0.00986661303618203,0.0408516935592708,0.0171172144704149,"AT5G48720/AT4G28520",2
"GO:0006312","mitotic recombination","1/13","13/16827",0.0769230769230769,99.5680473372781,9.88550601395537,0.010000508973214,0.0408516935592708,0.0171172144704149,"AT5G20850",1
"GO:0045005","DNA-templated DNA replication maintenance of fidelity","1/13","13/16827",0.0769230769230769,99.5680473372781,9.88550601395537,0.010000508973214,0.0408516935592708,0.0171172144704149,"AT5G20850",1
"GO:0010332","response to gamma radiation","1/13","14/16827",0.0714285714285714,92.4560439560439,9.51876093874139,0.0107659421469588,0.0408516935592708,0.0171172144704149,"AT5G20850",1
"GO:0033260","nuclear DNA replication","1/13","14/16827",0.0714285714285714,92.4560439560439,9.51876093874139,0.0107659421469588,0.0408516935592708,0.0171172144704149,"AT5G20850",1
"GO:0006301","postreplication repair","1/13","15/16827",0.0666666666666667,86.2923076923077,9.1890877910455,0.0115308290054666,0.0408516935592708,0.0171172144704149,"AT1G49980",1
"GO:0006303","double-strand break repair via nonhomologous end joining","1/13","15/16827",0.0666666666666667,86.2923076923077,9.1890877910455,0.0115308290054666,0.0408516935592708,0.0171172144704149,"AT4G02390",1
"GO:0007292","female gamete generation","1/13","15/16827",0.0666666666666667,86.2923076923077,9.1890877910455,0.0115308290054666,0.0408516935592708,0.0171172144704149,"AT5G48720",1
"GO:0010225","response to UV-C","1/13","15/16827",0.0666666666666667,86.2923076923077,9.1890877910455,0.0115308290054666,0.0408516935592708,0.0171172144704149,"AT3G07800",1
"GO:0010972","negative regulation of G2/M transition of mitotic cell cycle","1/13","15/16827",0.0666666666666667,86.2923076923077,9.1890877910455,0.0115308290054666,0.0408516935592708,0.0171172144704149,"AT5G66130",1
"GO:0044818","mitotic G2/M transition checkpoint","1/13","15/16827",0.0666666666666667,86.2923076923077,9.1890877910455,0.0115308290054666,0.0408516935592708,0.0171172144704149,"AT5G66130",1
"GO:0048285","organelle fission","2/13","215/16827",0.00930232558139535,12.0407871198569,4.53038282168675,0.0115525433969743,0.0408516935592708,0.0171172144704149,"AT5G48720/AT5G20850",2
"GO:0000076","DNA replication checkpoint signaling","1/13","16/16827",0.0625,80.8990384615385,8.89060605588918,0.0122951699061883,0.0408516935592708,0.0171172144704149,"AT5G66130",1
"GO:0044774","mitotic DNA integrity checkpoint signaling","1/13","16/16827",0.0625,80.8990384615385,8.89060605588918,0.0122951699061883,0.0408516935592708,0.0171172144704149,"AT5G66130",1
"GO:1902750","negative regulation of cell cycle G2/M phase transition","1/13","16/16827",0.0625,80.8990384615385,8.89060605588918,0.0122951699061883,0.0408516935592708,0.0171172144704149,"AT5G66130",1
"GO:0000077","DNA damage checkpoint signaling","1/13","17/16827",0.0588235294117647,76.1402714932127,8.61866421378545,0.0130589652063618,0.0418731815320717,0.017545226804445,"AT5G66130",1
"GO:0009268","response to pH","1/13","18/16827",0.0555555555555556,71.9102564102564,8.36952800033012,0.013822215263014,0.0418731815320717,0.017545226804445,"AT2G30360",1
"GO:0042770","signal transduction in response to DNA damage","1/13","18/16827",0.0555555555555556,71.9102564102564,8.36952800033012,0.013822215263014,0.0418731815320717,0.017545226804445,"AT5G66130",1
"GO:0071215","cellular response to abscisic acid stimulus","2/13","246/16827",0.00813008130081301,10.5234521575985,4.18391829798806,0.014930434267919,0.0427176313776572,0.017899058625283,"AT2G30360/AT4G28520",2
"GO:0097306","cellular response to alcohol","2/13","246/16827",0.00813008130081301,10.5234521575985,4.18391829798806,0.014930434267919,0.0427176313776572,0.017899058625283,"AT2G30360/AT4G28520",2
"GO:0000278","mitotic cell cycle","2/13","254/16827",0.0078740157480315,10.1920048455482,4.10443265914786,0.0158640885014441,0.044162192314831,0.0185043422065209,"AT5G20850/AT5G66130",2
"GO:0019953","sexual reproduction","2/13","263/16827",0.00760456273764259,9.84322901433168,4.01913627975062,0.0169441176425026,0.0459274767678361,0.019244011726942,"AT5G48720/AT5G20850",2
