gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,deg_flag,direction,tau_subtissue,tau_broad,predominant_subtissue,predominant_broad_organ,tissue_class
AT1G21250,170.678873000161,2.14627127705285,0.312799296518056,6.86149649613728,6.81428761853596e-12,5.62740849898422e-10,yes,up,0.817252388168377,0.702688764390927,cauline_leaf,Leaf_Shoot,tissue_specific
AT1G35710,138.022471752594,1.65170718671433,0.268691586221142,6.14722332747302,7.88510727652416e-10,3.76260751306047e-08,yes,up,0.871493206575127,0.731072636681558,cauline_leaf,Leaf_Shoot,tissue_specific
AT3G45860,10.6908774642414,1.62301383254948,0.352516105421886,4.60408420377584,4.1428482902505e-06,6.12118313343216e-05,yes,up,0.903129590710558,0.794863472537878,cauline_leaf,Leaf_Shoot,tissue_specific
AT3G50480,313.379119184032,1.5264360130129,0.235719970563814,6.47563296975578,9.44152984814645e-11,5.92256784106108e-09,yes,up,0.832911573192116,0.698508872124005,cauline_leaf,Leaf_Shoot,tissue_specific
AT5G10380,47.1599494429669,1.73720842015324,0.201819327333722,8.60774061188228,7.45146303879972e-18,2.1007130339384e-15,yes,up,0.816678596268481,0.52319412283116,cauline_leaf,Leaf_Shoot,tissue_specific
AT5G10760,52.5961717233633,2.76300992313251,0.433200178820557,6.37813661724509,1.79255577136198e-10,1.03449448009871e-08,yes,up,0.87367758863232,0.701780960502946,cauline_leaf,Leaf_Shoot,tissue_specific
AT5G44420,1.42677266533106,-1.15397044430847,0.443324923856357,-2.60299022728163,0.00924145879477291,0.0358704320081334,yes,down,0.940603454178828,0.779512087043221,cauline_leaf,Leaf_Shoot,tissue_specific
AT5G52740,3.38223724936663,1.14783357582687,0.332360138219973,3.45358375999702,0.000553190484182736,0.00366507374542139,yes,up,0.929774169515729,0.658348121569224,cauline_leaf,Leaf_Shoot,tissue_specific
