gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,deg_flag,direction,tau_subtissue,tau_broad,predominant_subtissue,predominant_broad_organ,tissue_class
AT1G01480,60.7319223028887,1.93842932372122,0.587000539977418,3.30226156827009,0.000959085879012959,0.012131953703441,yes,up,0.897559027885064,0.939822755820107,seed_stage_10,Seed_Silique,tissue_specific
AT1G30135,21.8770217223248,1.81120926032182,0.401062360458086,4.51602902414749,6.30100319743758e-06,0.000430692500448408,yes,up,0.773194397912246,0.255548411714045,seed_stage_10,Seed_Silique,tissue_specific
AT2G36770,58.829460040146,1.46516372768066,0.44476663817249,3.29423028152673,0.00098691608957727,0.0123595910045829,yes,up,0.889267277599615,0.882527524334017,seed_stage_10,Seed_Silique,tissue_specific
AT2G38340,16.438718163186,1.48947520986841,0.541285786229518,2.75173530833642,0.00592804140096326,0.040373798065534,yes,up,0.913977757031336,0.951511690273498,seed_stage_10,Seed_Silique,tissue_specific
AT2G40170,44.8855019328823,2.92192049309031,0.917931131798025,3.18315872713339,0.00145677730844147,0.0160102446309494,yes,up,0.95262396054765,0.999651218724507,seed_stage_10,Seed_Silique,tissue_specific
AT2G42560,30.5615765458424,3.56009490021648,1.1114190712108,3.20319759884815,0.00135910692547183,0.0152908475317038,yes,up,0.945613102435051,0.998998754477218,seed_stage_10,Seed_Silique,tissue_specific
AT5G39720,15.0880719429471,1.43212537285708,0.389881777854107,3.67322982043283,0.000239503893997173,0.0046858980725729,yes,up,0.958456716509076,0.995028491035077,seed_stage_10,Seed_Silique,tissue_specific
AT5G49690,10.771233667531,2.30665860110129,0.5832334782133,3.95494889656815,7.65510128292281e-05,0.00221914842482559,yes,up,0.897279301081803,0.791820433738368,seed_stage_10,Seed_Silique,tissue_specific
AT5G50360,66.3721576091965,2.57860344348679,0.752002950600102,3.42898048661785,0.000605853084876292,0.00878754321682416,yes,up,0.912219839225844,0.989464600071262,seed_stage_10,Seed_Silique,tissue_specific
AT5G66780,8.28821802047128,2.75743229816742,0.769873790881595,3.58166797055117,0.000341407521984632,0.00599849646973821,yes,up,0.943752982498166,0.997965324879246,seed_stage_10,Seed_Silique,tissue_specific
